| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437572| 0000000437577| 0000000001021| Thu Jan  6 15:00:42 2022
| 0000000437567| 0000000437560| 0000000002341| Thu Jan  6 15:00:42 2022
| 0000000437567| 0000000437570| 0000000002572| Thu Jan  6 15:00:42 2022
| 0000000437575| 0000000437566| 0000000000286| Thu Jan  6 15:00:42 2022
| 0000000437568| 0000000437564| 0000000004027| Thu Jan  6 15:00:42 2022
| 0000000437560| 0000000437565| 0000000000245| Thu Jan  6 15:00:42 2022
| 0000000437562| 0000000437575| 0000000001425| Thu Jan  6 15:00:42 2022
| 0000000437570| 0000000437579| 0000000002513| Thu Jan  6 15:00:42 2022
| 0000000437559| -000000000001| 0000000000168| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437569| 0000000437567| 0000000001371| Thu Jan  6 15:00:42 2022
| 0000000437577| 0000000437571| 0000000004254| Thu Jan  6 15:00:42 2022
| 0000000437574| 0000000437560| 0000000001490| Thu Jan  6 15:00:42 2022
| 0000000437562| 0000000437574| 0000000001894| Thu Jan  6 15:00:42 2022
| 0000000437574| 0000000437560| 0000000002570| Thu Jan  6 15:00:42 2022
| 0000000437572| 0000000437562| 0000000002652| Thu Jan  6 15:00:42 2022
| 0000000437570| 0000000437576| 0000000001819| Thu Jan  6 15:00:42 2022
| 0000000437578| 0000000437565| 0000000000569| Thu Jan  6 15:00:42 2022
| 0000000437567| 0000000437566| 0000000006097| Thu Jan  6 15:00:42 2022
| 0000000437551| -000000000001| 0000000000224| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437576| 0000000437566| 0000000004135| Thu Jan  6 15:00:42 2022
| 0000000437577| 0000000437569| 0000000004217| Thu Jan  6 15:00:42 2022
| 0000000437577| 0000000437572| 0000000000003| Thu Jan  6 15:00:42 2022
| 0000000437574| 0000000437567| 0000000001507| Thu Jan  6 15:00:42 2022
| 0000000437571| 0000000437564| 0000000002121| Thu Jan  6 15:00:42 2022
| 0000000437568| 0000000437576| 0000000001179| Thu Jan  6 15:00:42 2022
| 0000000437571| 0000000437578| 0000000002836| Thu Jan  6 15:00:42 2022
| 0000000437560| 0000000437578| 0000000001179| Thu Jan  6 15:00:42 2022
| 0000000437570| 0000000437562| 0000000003224| Thu Jan  6 15:00:42 2022
| 0000000437555| -000000000001| 0000000000202| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437570| 0000000437573| 0000000002247| Thu Jan  6 15:00:42 2022
| 0000000437571| 0000000437563| 0000000004751| Thu Jan  6 15:00:42 2022
| 0000000437562| 0000000437568| 0000000001009| Thu Jan  6 15:00:42 2022
| 0000000437577| 0000000437560| 0000000002014| Thu Jan  6 15:00:42 2022
| 0000000437577| 0000000437571| 0000000001070| Thu Jan  6 15:00:42 2022
| 0000000437574| 0000000437561| 0000000002205| Thu Jan  6 15:00:42 2022
| 0000000437575| 0000000437572| 0000000001872| Thu Jan  6 15:00:42 2022
| 0000000437579| 0000000437560| 0000000001427| Thu Jan  6 15:00:42 2022
| 0000000437573| 0000000437564| 0000000000643| Thu Jan  6 15:00:42 2022
| 0000000437552| -000000000001| 0000000000169| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437570| 0000000437578| 0000000004044| Thu Jan  6 15:00:42 2022
| 0000000437574| 0000000437563| 0000000003784| Thu Jan  6 15:00:42 2022
| 0000000437571| 0000000437569| 0000000000525| Thu Jan  6 15:00:42 2022
| 0000000437570| 0000000437564| 0000000001423| Thu Jan  6 15:00:42 2022
| 0000000437561| 0000000437574| 0000000002260| Thu Jan  6 15:00:42 2022
| 0000000437563| 0000000437570| 0000000003789| Thu Jan  6 15:00:42 2022
| 0000000437574| 0000000437579| 0000000001711| Thu Jan  6 15:00:42 2022
| 0000000437568| 0000000437565| 0000000003146| Thu Jan  6 15:00:42 2022
| 0000000437571| 0000000437574| 0000000003923| Thu Jan  6 15:00:42 2022
| 0000000437558| -000000000001| 0000000000244| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437571| 0000000437563| 0000000002027| Thu Jan  6 15:00:42 2022
| 0000000437564| 0000000437563| 0000000001030| Thu Jan  6 15:00:42 2022
| 0000000437578| 0000000437570| 0000000005365| Thu Jan  6 15:00:42 2022
| 0000000437564| 0000000437560| 0000000001052| Thu Jan  6 15:00:42 2022
| 0000000437561| 0000000437577| 0000000005568| Thu Jan  6 15:00:42 2022
| 0000000437561| 0000000437575| 0000000004098| Thu Jan  6 15:00:42 2022
| 0000000437561| 0000000437564| 0000000000244| Thu Jan  6 15:00:42 2022
| 0000000437566| 0000000437575| 0000000000655| Thu Jan  6 15:00:42 2022
| 0000000437575| 0000000437577| 0000000004697| Thu Jan  6 15:00:42 2022
| 0000000437559| -000000000001| 0000000000246| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437576| 0000000437571| 0000000001861| Thu Jan  6 15:00:42 2022
| 0000000437575| 0000000437563| 0000000002512| Thu Jan  6 15:00:42 2022
| 0000000437574| 0000000437561| 0000000002624| Thu Jan  6 15:00:42 2022
| 0000000437575| 0000000437564| 0000000001039| Thu Jan  6 15:00:42 2022
| 0000000437560| 0000000437568| 0000000004488| Thu Jan  6 15:00:42 2022
| 0000000437567| 0000000437565| 0000000001213| Thu Jan  6 15:00:42 2022
| 0000000437577| 0000000437572| 0000000000958| Thu Jan  6 15:00:42 2022
| 0000000437576| 0000000437561| 0000000001005| Thu Jan  6 15:00:42 2022
| 0000000437572| 0000000437563| 0000000002189| Thu Jan  6 15:00:42 2022
| 0000000437553| -000000000001| 0000000000177| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437569| 0000000437575| 0000000001108| Thu Jan  6 15:00:42 2022
| 0000000437562| 0000000437571| 0000000003164| Thu Jan  6 15:00:42 2022
| 0000000437572| 0000000437575| 0000000005149| Thu Jan  6 15:00:42 2022
| 0000000437568| 0000000437577| 0000000002170| Thu Jan  6 15:00:42 2022
| 0000000437579| 0000000437576| 0000000003966| Thu Jan  6 15:00:42 2022
| 0000000437577| 0000000437569| 0000000001590| Thu Jan  6 15:00:42 2022
| 0000000437561| 0000000437579| 0000000000258| Thu Jan  6 15:00:42 2022
| 0000000437569| 0000000437568| 0000000002657| Thu Jan  6 15:00:42 2022
| 0000000437571| 0000000437574| 0000000000916| Thu Jan  6 15:00:42 2022
| 0000000437556| -000000000001| 0000000000208| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437575| 0000000437561| 0000000001922| Thu Jan  6 15:00:42 2022
| 0000000437567| 0000000437563| 0000000001797| Thu Jan  6 15:00:42 2022
| 0000000437560| 0000000437574| 0000000004687| Thu Jan  6 15:00:42 2022
| 0000000437566| 0000000437563| 0000000000078| Thu Jan  6 15:00:42 2022
| 0000000437569| 0000000437560| 0000000000816| Thu Jan  6 15:00:42 2022
| 0000000437567| 0000000437562| 0000000000898| Thu Jan  6 15:00:42 2022
| 0000000437561| 0000000437573| 0000000000297| Thu Jan  6 15:00:42 2022
| 0000000437567| 0000000437560| 0000000002456| Thu Jan  6 15:00:42 2022
| 0000000437575| 0000000437572| 0000000003179| Thu Jan  6 15:00:42 2022
| 0000000437557| -000000000001| 0000000000161| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437575| 0000000437573| 0000000001728| Thu Jan  6 15:00:42 2022
| 0000000437564| 0000000437567| 0000000009061| Thu Jan  6 15:00:42 2022
| 0000000437563| 0000000437569| 0000000002738| Thu Jan  6 15:00:42 2022
| 0000000437576| 0000000437567| 0000000001292| Thu Jan  6 15:00:42 2022
| 0000000437575| 0000000437576| 0000000001675| Thu Jan  6 15:00:42 2022
| 0000000437567| 0000000437565| 0000000001098| Thu Jan  6 15:00:42 2022
| 0000000437566| 0000000437564| 0000000001031| Thu Jan  6 15:00:42 2022
| 0000000437572| 0000000437567| 0000000004251| Thu Jan  6 15:00:42 2022
| 0000000437574| 0000000437565| 0000000000225| Thu Jan  6 15:00:42 2022
| 0000000437551| -000000000001| 0000000000229| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437568| 0000000437573| 0000000001993| Thu Jan  6 15:00:42 2022
| 0000000437569| 0000000437564| 0000000000333| Thu Jan  6 15:00:42 2022
| 0000000437579| 0000000437562| 0000000000685| Thu Jan  6 15:00:42 2022
| 0000000437570| 0000000437560| 0000000000562| Thu Jan  6 15:00:42 2022
| 0000000437568| 0000000437571| 0000000006498| Thu Jan  6 15:00:42 2022
| 0000000437573| 0000000437576| 0000000001078| Thu Jan  6 15:00:42 2022
| 0000000437570| 0000000437571| 0000000007086| Thu Jan  6 15:00:42 2022
| 0000000437570| 0000000437561| 0000000003726| Thu Jan  6 15:00:42 2022
| 0000000437574| 0000000437569| 0000000000730| Thu Jan  6 15:00:42 2022
| 0000000437558| -000000000001| 0000000000224| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437568| 0000000437571| 0000000004600| Thu Jan  6 15:00:42 2022
| 0000000437576| 0000000437578| 0000000000417| Thu Jan  6 15:00:42 2022
| 0000000437560| 0000000437573| 0000000000928| Thu Jan  6 15:00:42 2022
| 0000000437577| 0000000437569| 0000000000825| Thu Jan  6 15:00:42 2022
| 0000000437576| 0000000437564| 0000000000479| Thu Jan  6 15:00:42 2022
| 0000000437573| 0000000437563| 0000000001242| Thu Jan  6 15:00:42 2022
| 0000000437571| 0000000437575| 0000000007437| Thu Jan  6 15:00:42 2022
| 0000000437569| 0000000437578| 0000000001236| Thu Jan  6 15:00:42 2022
| 0000000437567| 0000000437573| 0000000000740| Thu Jan  6 15:00:42 2022
| 0000000437550| -000000000001| 0000000000177| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437571| 0000000437572| 0000000000593| Thu Jan  6 15:00:42 2022
| 0000000437560| 0000000437568| 0000000005399| Thu Jan  6 15:00:42 2022
| 0000000437563| 0000000437566| 0000000002594| Thu Jan  6 15:00:42 2022
| 0000000437574| 0000000437572| 0000000000396| Thu Jan  6 15:00:42 2022
| 0000000437578| 0000000437577| 0000000002749| Thu Jan  6 15:00:42 2022
| 0000000437566| 0000000437579| 0000000000662| Thu Jan  6 15:00:42 2022
| 0000000437563| 0000000437564| 0000000003251| Thu Jan  6 15:00:42 2022
| 0000000437565| 0000000437567| 0000000004314| Thu Jan  6 15:00:42 2022
| 0000000437566| 0000000437574| 0000000000635| Thu Jan  6 15:00:42 2022
| 0000000437555| -000000000001| 0000000000203| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437577| 0000000437575| 0000000000198| Thu Jan  6 15:00:42 2022
| 0000000437572| 0000000437566| 0000000000881| Thu Jan  6 15:00:42 2022
| 0000000437570| 0000000437579| 0000000001150| Thu Jan  6 15:00:42 2022
| 0000000437577| 0000000437575| 0000000004876| Thu Jan  6 15:00:42 2022
| 0000000437573| 0000000437570| 0000000003844| Thu Jan  6 15:00:42 2022
| 0000000437579| 0000000437565| 0000000002549| Thu Jan  6 15:00:42 2022
| 0000000437569| 0000000437572| 0000000002853| Thu Jan  6 15:00:42 2022
| 0000000437579| 0000000437564| 0000000001167| Thu Jan  6 15:00:42 2022
| 0000000437564| 0000000437576| 0000000000633| Thu Jan  6 15:00:42 2022
| 0000000437552| -000000000001| 0000000000178| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437567| 0000000437578| 0000000002176| Thu Jan  6 15:00:42 2022
| 0000000437575| 0000000437561| 0000000002622| Thu Jan  6 15:00:42 2022
| 0000000437571| 0000000437572| 0000000002502| Thu Jan  6 15:00:42 2022
| 0000000437579| 0000000437563| 0000000002404| Thu Jan  6 15:00:42 2022
| 0000000437577| 0000000437571| 0000000000185| Thu Jan  6 15:00:42 2022
| 0000000437576| 0000000437560| 0000000001189| Thu Jan  6 15:00:42 2022
| 0000000437567| 0000000437577| 0000000000981| Thu Jan  6 15:00:42 2022
| 0000000437568| 0000000437567| 0000000002765| Thu Jan  6 15:00:42 2022
| 0000000437570| 0000000437563| 0000000001637| Thu Jan  6 15:00:42 2022
| 0000000437559| -000000000001| 0000000000161| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437579| 0000000437570| 0000000000950| Thu Jan  6 15:00:42 2022
| 0000000437569| 0000000437568| 0000000002733| Thu Jan  6 15:00:42 2022
| 0000000437578| 0000000437560| 0000000002927| Thu Jan  6 15:00:42 2022
| 0000000437577| 0000000437572| 0000000000695| Thu Jan  6 15:00:42 2022
| 0000000437561| 0000000437578| 0000000002106| Thu Jan  6 15:00:42 2022
| 0000000437569| 0000000437573| 0000000000463| Thu Jan  6 15:00:42 2022
| 0000000437561| 0000000437579| 0000000000134| Thu Jan  6 15:00:42 2022
| 0000000437560| 0000000437572| 0000000001403| Thu Jan  6 15:00:42 2022
| 0000000437576| 0000000437575| 0000000002329| Thu Jan  6 15:00:42 2022
| 0000000437554| -000000000001| 0000000000135| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437564| 0000000437576| 0000000002699| Thu Jan  6 15:00:42 2022
| 0000000437573| 0000000437562| 0000000003080| Thu Jan  6 15:00:42 2022
| 0000000437564| 0000000437570| 0000000007115| Thu Jan  6 15:00:42 2022
| 0000000437572| 0000000437560| 0000000002156| Thu Jan  6 15:00:42 2022
| 0000000437563| 0000000437564| 0000000000900| Thu Jan  6 15:00:42 2022
| 0000000437567| 0000000437569| 0000000002479| Thu Jan  6 15:00:42 2022
| 0000000437573| 0000000437574| 0000000002053| Thu Jan  6 15:00:42 2022
| 0000000437562| 0000000437578| 0000000001787| Thu Jan  6 15:00:42 2022
| 0000000437568| 0000000437579| 0000000001895| Thu Jan  6 15:00:42 2022
| 0000000437553| -000000000001| 0000000000241| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437575| 0000000437562| 0000000000950| Thu Jan  6 15:00:42 2022
| 0000000437575| 0000000437566| 0000000001118| Thu Jan  6 15:00:42 2022
| 0000000437571| 0000000437561| 0000000002749| Thu Jan  6 15:00:42 2022
| 0000000437565| 0000000437560| 0000000003469| Thu Jan  6 15:00:42 2022
| 0000000437570| 0000000437566| 0000000000751| Thu Jan  6 15:00:42 2022
| 0000000437574| 0000000437570| 0000000002463| Thu Jan  6 15:00:42 2022
| 0000000437562| 0000000437565| 0000000000442| Thu Jan  6 15:00:42 2022
| 0000000437560| 0000000437578| 0000000001748| Thu Jan  6 15:00:42 2022
| 0000000437572| 0000000437564| 0000000003217| Thu Jan  6 15:00:42 2022
| 0000000437550| -000000000001| 0000000000166| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437572| 0000000437566| 0000000001386| Thu Jan  6 15:00:42 2022
| 0000000437579| 0000000437564| 0000000002797| Thu Jan  6 15:00:42 2022
| 0000000437568| 0000000437571| 0000000007151| Thu Jan  6 15:00:42 2022
| 0000000437572| 0000000437568| 0000000004011| Thu Jan  6 15:00:42 2022
| 0000000437570| 0000000437565| 0000000000699| Thu Jan  6 15:00:42 2022
| 0000000437562| 0000000437568| 0000000003602| Thu Jan  6 15:00:42 2022
| 0000000437567| 0000000437572| 0000000000991| Thu Jan  6 15:00:42 2022
| 0000000437573| 0000000437577| 0000000002055| Thu Jan  6 15:00:42 2022
| 0000000437576| 0000000437568| 0000000003653| Thu Jan  6 15:00:42 2022
| 0000000437557| -000000000001| 0000000000262| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437566| 0000000437568| 0000000005333| Thu Jan  6 15:00:42 2022
| 0000000437575| 0000000437573| 0000000001124| Thu Jan  6 15:00:42 2022
| 0000000437561| 0000000437576| 0000000001084| Thu Jan  6 15:00:42 2022
| 0000000437566| 0000000437563| 0000000001773| Thu Jan  6 15:00:42 2022
| 0000000437562| 0000000437575| 0000000002034| Thu Jan  6 15:00:42 2022
| 0000000437578| 0000000437563| 0000000000899| Thu Jan  6 15:00:42 2022
| 0000000437568| 0000000437561| 0000000001382| Thu Jan  6 15:00:42 2022
| 0000000437572| 0000000437566| 0000000000025| Thu Jan  6 15:00:42 2022
| 0000000437561| 0000000437570| 0000000002045| Thu Jan  6 15:00:42 2022
| 0000000437558| -000000000001| 0000000000154| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437569| 0000000437566| 0000000001719| Thu Jan  6 15:00:42 2022
| 0000000437573| 0000000437575| 0000000003794| Thu Jan  6 15:00:42 2022
| 0000000437575| 0000000437561| 0000000000232| Thu Jan  6 15:00:42 2022
| 0000000437562| 0000000437567| 0000000003375| Thu Jan  6 15:00:42 2022
| 0000000437560| 0000000437563| 0000000001846| Thu Jan  6 15:00:42 2022
| 0000000437562| 0000000437576| 0000000002416| Thu Jan  6 15:00:42 2022
| 0000000437578| 0000000437569| 0000000000021| Thu Jan  6 15:00:42 2022
| 0000000437574| 0000000437571| 0000000004057| Thu Jan  6 15:00:42 2022
| 0000000437571| 0000000437576| 0000000001999| Thu Jan  6 15:00:42 2022
| 0000000437556| -000000000001| 0000000000194| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437561| 0000000437574| 0000000004018| Thu Jan  6 15:00:42 2022
| 0000000437571| 0000000437575| 0000000000004| Thu Jan  6 15:00:42 2022
| 0000000437579| 0000000437570| 0000000004409| Thu Jan  6 15:00:42 2022
| 0000000437562| 0000000437564| 0000000001034| Thu Jan  6 15:00:42 2022
| 0000000437575| 0000000437562| 0000000000334| Thu Jan  6 15:00:42 2022
| 0000000437562| 0000000437571| 0000000003135| Thu Jan  6 15:00:42 2022
| 0000000437576| 0000000437560| 0000000001657| Thu Jan  6 15:00:42 2022
| 0000000437579| 0000000437569| 0000000001395| Thu Jan  6 15:00:42 2022
| 0000000437575| 0000000437572| 0000000002629| Thu Jan  6 15:00:42 2022
| 0000000437555| -000000000001| 0000000000185| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437576| 0000000437579| 0000000002673| Thu Jan  6 15:00:42 2022
| 0000000437575| 0000000437577| 0000000003526| Thu Jan  6 15:00:42 2022
| 0000000437566| 0000000437569| 0000000002494| Thu Jan  6 15:00:42 2022
| 0000000437575| 0000000437565| 0000000000668| Thu Jan  6 15:00:42 2022
| 0000000437563| 0000000437560| 0000000000812| Thu Jan  6 15:00:42 2022
| 0000000437563| 0000000437573| 0000000001639| Thu Jan  6 15:00:42 2022
| 0000000437576| 0000000437562| 0000000002230| Thu Jan  6 15:00:42 2022
| 0000000437562| 0000000437560| 0000000000222| Thu Jan  6 15:00:42 2022
| 0000000437564| 0000000437572| 0000000001561| Thu Jan  6 15:00:42 2022
| 0000000437551| -000000000001| 0000000000156| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437561| 0000000437565| 0000000001836| Thu Jan  6 15:00:42 2022
| 0000000437561| 0000000437570| 0000000001187| Thu Jan  6 15:00:42 2022
| 0000000437579| 0000000437561| 0000000002293| Thu Jan  6 15:00:42 2022
| 0000000437567| 0000000437573| 0000000002134| Thu Jan  6 15:00:42 2022
| 0000000437574| 0000000437564| 0000000001000| Thu Jan  6 15:00:42 2022
| 0000000437578| 0000000437563| 0000000001549| Thu Jan  6 15:00:42 2022
| 0000000437576| 0000000437569| 0000000003629| Thu Jan  6 15:00:42 2022
| 0000000437579| 0000000437567| 0000000002372| Thu Jan  6 15:00:42 2022
| 0000000437570| 0000000437572| 0000000001022| Thu Jan  6 15:00:42 2022
| 0000000437553| -000000000001| 0000000000167| Thu Jan  6 15:00:42 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000437576| 0000000437563| 0000000000017| Thu Jan  6 15:00:42 2022
| 0000000437565| 0000000437561| 0000000002540| Thu Jan  6 15:00:42 2022
| 0000000437564| 0000000437573| 0000000003055| Thu Jan  6 15:00:42 2022
| 0000000437567| 0000000437578| 0000000002607| Thu Jan  6 15:00:42 2022
| 0000000437571| 0000000437568| 0000000005557| Thu Jan  6 15:00:42 2022
| 0000000437569| 0000000437564| 0000000001338| Thu Jan  6 15:00:42 2022
| 0000000437561| 0000000437576| 0000000001107| Thu Jan  6 15:00:42 2022
