| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031640| 0000000031644| 0000000000119| Thu Jan  6 02:33:03 2022
| 0000000031639| 0000000031653| 0000000000146| Thu Jan  6 02:33:03 2022
| 0000000031639| 0000000031655| 0000000000016| Thu Jan  6 02:33:03 2022
| 0000000031654| 0000000031645| 0000000000089| Thu Jan  6 02:33:03 2022
| 0000000031644| 0000000031656| 0000000000222| Thu Jan  6 02:33:04 2022
| 0000000031628| -000000000001| 0000000000014| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031647| 0000000031638| 0000000000038| Thu Jan  6 02:33:03 2022
| 0000000031650| 0000000031656| 0000000000178| Thu Jan  6 02:33:03 2022
| 0000000031642| 0000000031651| 0000000000297| Thu Jan  6 02:33:03 2022
| 0000000031638| 0000000031655| 0000000000071| Thu Jan  6 02:33:03 2022
| 0000000031638| 0000000031640| 0000000000149| Thu Jan  6 02:33:03 2022
| 0000000031638| 0000000031649| 0000000000151| Thu Jan  6 02:33:03 2022
| 0000000031646| 0000000031654| 0000000000072| Thu Jan  6 02:33:03 2022
| 0000000031647| 0000000031646| 0000000000067| Thu Jan  6 02:33:03 2022
| 0000000031638| 0000000031650| 0000000000102| Thu Jan  6 02:33:04 2022
| 0000000031633| -000000000001| 0000000000011| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031641| 0000000031642| 0000000000550| Thu Jan  6 02:33:03 2022
| 0000000031644| 0000000031648| 0000000000126| Thu Jan  6 02:33:03 2022
| 0000000031643| 0000000031656| 0000000000343| Thu Jan  6 02:33:03 2022
| 0000000031647| 0000000031639| 0000000000040| Thu Jan  6 02:33:03 2022
| 0000000031654| 0000000031642| 0000000000016| Thu Jan  6 02:33:04 2022
| 0000000031654| 0000000031638| 0000000000358| Thu Jan  6 02:33:04 2022
| 0000000031643| 0000000031648| 0000000000295| Thu Jan  6 02:33:04 2022
| 0000000031645| 0000000031640| 0000000000415| Thu Jan  6 02:33:04 2022
| 0000000031642| 0000000031641| 0000000000025| Thu Jan  6 02:33:04 2022
| 0000000031631| -000000000001| 0000000000021| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031643| 0000000031644| 0000000000158| Thu Jan  6 02:33:03 2022
| 0000000031654| 0000000031653| 0000000000128| Thu Jan  6 02:33:03 2022
| 0000000031653| 0000000031639| 0000000000140| Thu Jan  6 02:33:03 2022
| 0000000031641| 0000000031638| 0000000000375| Thu Jan  6 02:33:03 2022
| 0000000031651| 0000000031646| 0000000000057| Thu Jan  6 02:33:03 2022
| 0000000031646| 0000000031649| 0000000000058| Thu Jan  6 02:33:03 2022
| 0000000031648| 0000000031651| 0000000000356| Thu Jan  6 02:33:03 2022
| 0000000031643| 0000000031647| 0000000000207| Thu Jan  6 02:33:04 2022
| 0000000031650| 0000000031653| 0000000000132| Thu Jan  6 02:33:04 2022
| 0000000031635| -000000000001| 0000000000014| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031648| 0000000031650| 0000000000293| Thu Jan  6 02:33:03 2022
| 0000000031646| 0000000031645| 0000000000034| Thu Jan  6 02:33:04 2022
| 0000000031641| 0000000031646| 0000000000182| Thu Jan  6 02:33:04 2022
| 0000000031643| 0000000031654| 0000000000317| Thu Jan  6 02:33:04 2022
| 0000000031650| 0000000031644| 0000000000212| Thu Jan  6 02:33:04 2022
| 0000000031655| 0000000031651| 0000000000180| Thu Jan  6 02:33:04 2022
| 0000000031645| 0000000031655| 0000000000200| Thu Jan  6 02:33:04 2022
| 0000000031646| 0000000031639| 0000000000077| Thu Jan  6 02:33:04 2022
| 0000000031643| 0000000031645| 0000000000174| Thu Jan  6 02:33:04 2022
| 0000000031632| -000000000001| 0000000000014| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031647| 0000000031643| 0000000000093| Thu Jan  6 02:33:03 2022
| 0000000031639| 0000000031648| 0000000000205| Thu Jan  6 02:33:03 2022
| 0000000031644| 0000000031641| 0000000000079| Thu Jan  6 02:33:03 2022
| 0000000031648| 0000000031638| 0000000000092| Thu Jan  6 02:33:03 2022
| 0000000031641| 0000000031651| 0000000000268| Thu Jan  6 02:33:04 2022
| 0000000031638| 0000000031649| 0000000000278| Thu Jan  6 02:33:04 2022
| 0000000031645| 0000000031641| 0000000000361| Thu Jan  6 02:33:04 2022
| 0000000031643| 0000000031654| 0000000000166| Thu Jan  6 02:33:04 2022
| 0000000031653| 0000000031656| 0000000000272| Thu Jan  6 02:33:04 2022
| 0000000031636| -000000000001| 0000000000015| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031644| 0000000031645| 0000000000022| Thu Jan  6 02:33:03 2022
| 0000000031651| 0000000031647| 0000000000277| Thu Jan  6 02:33:03 2022
| 0000000031652| 0000000031643| 0000000000193| Thu Jan  6 02:33:03 2022
| 0000000031640| 0000000031655| 0000000000153| Thu Jan  6 02:33:04 2022
| 0000000031640| 0000000031652| 0000000000347| Thu Jan  6 02:33:04 2022
| 0000000031652| 0000000031642| 0000000000371| Thu Jan  6 02:33:04 2022
| 0000000031648| 0000000031643| 0000000000349| Thu Jan  6 02:33:04 2022
| 0000000031650| 0000000031647| 0000000000196| Thu Jan  6 02:33:04 2022
| 0000000031645| 0000000031642| 0000000000122| Thu Jan  6 02:33:04 2022
| 0000000031637| -000000000001| 0000000000016| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031654| 0000000031647| 0000000000422| Thu Jan  6 02:33:03 2022
| 0000000031643| 0000000031640| 0000000000126| Thu Jan  6 02:33:03 2022
| 0000000031648| 0000000031642| 0000000000198| Thu Jan  6 02:33:03 2022
| 0000000031642| 0000000031644| 0000000000044| Thu Jan  6 02:33:03 2022
| 0000000031647| 0000000031654| 0000000000028| Thu Jan  6 02:33:03 2022
| 0000000031653| 0000000031639| 0000000000298| Thu Jan  6 02:33:04 2022
| 0000000031650| 0000000031645| 0000000000145| Thu Jan  6 02:33:04 2022
| 0000000031648| 0000000031653| 0000000000184| Thu Jan  6 02:33:04 2022
| 0000000031655| 0000000031650| 0000000000088| Thu Jan  6 02:33:04 2022
| 0000000031630| -000000000001| 0000000000014| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031646| 0000000031642| 0000000000238| Thu Jan  6 02:33:03 2022
| 0000000031639| 0000000031645| 0000000000003| Thu Jan  6 02:33:03 2022
| 0000000031642| 0000000031648| 0000000000350| Thu Jan  6 02:33:03 2022
| 0000000031654| 0000000031641| 0000000000167| Thu Jan  6 02:33:03 2022
| 0000000031640| 0000000031652| 0000000000053| Thu Jan  6 02:33:03 2022
| 0000000031639| 0000000031646| 0000000000067| Thu Jan  6 02:33:04 2022
| 0000000031640| 0000000031650| 0000000000240| Thu Jan  6 02:33:04 2022
| 0000000031648| 0000000031645| 0000000000299| Thu Jan  6 02:33:04 2022
| 0000000031644| 0000000031640| 0000000000050| Thu Jan  6 02:33:04 2022
| 0000000031634| -000000000001| 0000000000015| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031650| 0000000031653| 0000000000097| Thu Jan  6 02:33:04 2022
| 0000000031648| 0000000031649| 0000000000186| Thu Jan  6 02:33:04 2022
| 0000000031640| 0000000031642| 0000000000033| Thu Jan  6 02:33:04 2022
| 0000000031648| 0000000031646| 0000000000113| Thu Jan  6 02:33:04 2022
| 0000000031642| 0000000031655| 0000000000154| Thu Jan  6 02:33:04 2022
| 0000000031653| 0000000031656| 0000000000154| Thu Jan  6 02:33:04 2022
| 0000000031644| 0000000031641| 0000000000341| Thu Jan  6 02:33:04 2022
| 0000000031638| 0000000031639| 0000000000116| Thu Jan  6 02:33:04 2022
| 0000000031645| 0000000031655| 0000000000093| Thu Jan  6 02:33:04 2022
| 0000000031633| -000000000001| 0000000000011| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031650| 0000000031652| 0000000000016| Thu Jan  6 02:33:04 2022
| 0000000031640| 0000000031644| 0000000000005| Thu Jan  6 02:33:04 2022
| 0000000031640| 0000000031654| 0000000000096| Thu Jan  6 02:33:04 2022
| 0000000031642| 0000000031645| 0000000000186| Thu Jan  6 02:33:04 2022
| 0000000031649| 0000000031653| 0000000000178| Thu Jan  6 02:33:04 2022
| 0000000031644| 0000000031648| 0000000000665| Thu Jan  6 02:33:04 2022
| 0000000031651| 0000000031639| 0000000000020| Thu Jan  6 02:33:04 2022
| 0000000031648| 0000000031643| 0000000000290| Thu Jan  6 02:33:04 2022
| 0000000031653| 0000000031645| 0000000000127| Thu Jan  6 02:33:04 2022
| 0000000031632| -000000000001| 0000000000015| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031650| 0000000031653| 0000000000246| Thu Jan  6 02:33:03 2022
| 0000000031642| 0000000031648| 0000000000079| Thu Jan  6 02:33:04 2022
| 0000000031648| 0000000031638| 0000000000202| Thu Jan  6 02:33:04 2022
| 0000000031656| 0000000031639| 0000000000182| Thu Jan  6 02:33:04 2022
| 0000000031653| 0000000031651| 0000000000133| Thu Jan  6 02:33:04 2022
| 0000000031649| 0000000031642| 0000000000158| Thu Jan  6 02:33:04 2022
| 0000000031651| 0000000031650| 0000000000221| Thu Jan  6 02:33:04 2022
| 0000000031654| 0000000031638| 0000000000112| Thu Jan  6 02:33:04 2022
| 0000000031640| 0000000031654| 0000000000230| Thu Jan  6 02:33:04 2022
| 0000000031629| -000000000001| 0000000000013| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031651| 0000000031638| 0000000000042| Thu Jan  6 02:33:04 2022
| 0000000031650| 0000000031651| 0000000000180| Thu Jan  6 02:33:04 2022
| 0000000031643| 0000000031641| 0000000000361| Thu Jan  6 02:33:04 2022
| 0000000031654| 0000000031644| 0000000000110| Thu Jan  6 02:33:04 2022
| 0000000031643| 0000000031645| 0000000000069| Thu Jan  6 02:33:04 2022
| 0000000031646| 0000000031651| 0000000000161| Thu Jan  6 02:33:04 2022
| 0000000031656| 0000000031641| 0000000000199| Thu Jan  6 02:33:04 2022
| 0000000031642| 0000000031649| 0000000000002| Thu Jan  6 02:33:04 2022
| 0000000031651| 0000000031639| 0000000000137| Thu Jan  6 02:33:04 2022
| 0000000031635| -000000000001| 0000000000012| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031639| 0000000031656| 0000000000071| Thu Jan  6 02:33:04 2022
| 0000000031653| 0000000031650| 0000000000205| Thu Jan  6 02:33:04 2022
| 0000000031641| 0000000031643| 0000000000589| Thu Jan  6 02:33:04 2022
| 0000000031647| 0000000031648| 0000000000309| Thu Jan  6 02:33:04 2022
| 0000000031649| 0000000031647| 0000000000104| Thu Jan  6 02:33:04 2022
| 0000000031639| 0000000031646| 0000000000005| Thu Jan  6 02:33:04 2022
