| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019241| 0000000019014| 0000000000452| Wed Jan  5 14:06:53 2022
| 0000000019342| 0000000019183| 0000000000203| Wed Jan  5 14:06:53 2022
| 0000000019045| 0000000019132| 0000000000048| Wed Jan  5 14:06:53 2022
| 0000000019198| 0000000019225| 0000000000450| Wed Jan  5 14:06:53 2022
| 0000000019396| 0000000019231| 0000000000093| Wed Jan  5 14:06:53 2022
| 0000000019370| 0000000019029| 0000000000410| Wed Jan  5 14:06:53 2022
| 0000000018975| -000000000001| 0000000000363| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000018992| 0000000019017| 0000000000787| Wed Jan  5 14:06:53 2022
| 0000000019036| 0000000019333| 0000000000362| Wed Jan  5 14:06:53 2022
| 0000000019443| 0000000019343| 0000000000462| Wed Jan  5 14:06:53 2022
| 0000000019129| 0000000019026| 0000000000497| Wed Jan  5 14:06:53 2022
| 0000000019163| 0000000019058| 0000000000496| Wed Jan  5 14:06:53 2022
| 0000000019127| 0000000019158| 0000000000422| Wed Jan  5 14:06:53 2022
| 0000000019106| 0000000019009| 0000000000126| Wed Jan  5 14:06:53 2022
| 0000000019092| 0000000019337| 0000000000324| Wed Jan  5 14:06:53 2022
| 0000000019099| 0000000019417| 0000000000320| Wed Jan  5 14:06:53 2022
| 0000000018979| -000000000001| 0000000000417| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019026| 0000000019379| 0000000000495| Wed Jan  5 14:06:53 2022
| 0000000019162| 0000000019028| 0000000000346| Wed Jan  5 14:06:53 2022
| 0000000019228| 0000000019073| 0000000000036| Wed Jan  5 14:06:53 2022
| 0000000019283| 0000000019235| 0000000000388| Wed Jan  5 14:06:53 2022
| 0000000019459| 0000000019059| 0000000000463| Wed Jan  5 14:06:53 2022
| 0000000019159| 0000000019405| 0000000000525| Wed Jan  5 14:06:53 2022
| 0000000019072| 0000000019182| 0000000000477| Wed Jan  5 14:06:53 2022
| 0000000019033| 0000000019413| 0000000000717| Wed Jan  5 14:06:53 2022
| 0000000019053| 0000000019161| 0000000000158| Wed Jan  5 14:06:53 2022
| 0000000018980| -000000000001| 0000000000397| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019300| 0000000018984| 0000000000666| Wed Jan  5 14:06:53 2022
| 0000000019348| 0000000019146| 0000000000565| Wed Jan  5 14:06:53 2022
| 0000000019085| 0000000019135| 0000000000675| Wed Jan  5 14:06:53 2022
| 0000000019083| 0000000019148| 0000000000401| Wed Jan  5 14:06:53 2022
| 0000000019427| 0000000019150| 0000000000362| Wed Jan  5 14:06:53 2022
| 0000000019084| 0000000019277| 0000000000272| Wed Jan  5 14:06:53 2022
| 0000000019346| 0000000019252| 0000000000866| Wed Jan  5 14:06:53 2022
| 0000000019448| 0000000019259| 0000000000507| Wed Jan  5 14:06:53 2022
| 0000000019147| 0000000019260| 0000000000051| Wed Jan  5 14:06:53 2022
| 0000000018981| -000000000001| 0000000000481| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019222| 0000000019403| 0000000000175| Wed Jan  5 14:06:53 2022
| 0000000019056| 0000000019406| 0000000000407| Wed Jan  5 14:06:53 2022
| 0000000019456| 0000000019211| 0000000000666| Wed Jan  5 14:06:53 2022
| 0000000019031| 0000000019414| 0000000000169| Wed Jan  5 14:06:53 2022
| 0000000019165| 0000000019174| 0000000000230| Wed Jan  5 14:06:53 2022
| 0000000019454| 0000000019267| 0000000000736| Wed Jan  5 14:06:53 2022
| 0000000019178| 0000000019081| 0000000000747| Wed Jan  5 14:06:53 2022
| 0000000019345| 0000000019418| 0000000000698| Wed Jan  5 14:06:53 2022
| 0000000019210| 0000000019419| 0000000000452| Wed Jan  5 14:06:53 2022
| 0000000018972| -000000000001| 0000000000470| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019442| 0000000019410| 0000000000346| Wed Jan  5 14:06:53 2022
| 0000000019313| 0000000019263| 0000000000250| Wed Jan  5 14:06:53 2022
| 0000000019378| 0000000019200| 0000000000783| Wed Jan  5 14:06:53 2022
| 0000000019172| 0000000019033| 0000000000369| Wed Jan  5 14:06:53 2022
| 0000000019399| 0000000019085| 0000000000216| Wed Jan  5 14:06:53 2022
| 0000000019044| 0000000019066| 0000000000202| Wed Jan  5 14:06:53 2022
| 0000000019031| 0000000019415| 0000000000289| Wed Jan  5 14:06:53 2022
| 0000000019010| 0000000018990| 0000000000695| Wed Jan  5 14:06:53 2022
| 0000000019069| 0000000018998| 0000000000270| Wed Jan  5 14:06:53 2022
| 0000000018978| -000000000001| 0000000000375| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019024| 0000000019261| 0000000000352| Wed Jan  5 14:06:53 2022
| 0000000019162| 0000000019258| 0000000000450| Wed Jan  5 14:06:53 2022
| 0000000019026| 0000000019121| 0000000000631| Wed Jan  5 14:06:53 2022
| 0000000019342| 0000000019031| 0000000000184| Wed Jan  5 14:06:53 2022
| 0000000019123| 0000000019243| 0000000000432| Wed Jan  5 14:06:53 2022
| 0000000019024| 0000000019202| 0000000000174| Wed Jan  5 14:06:53 2022
| 0000000019180| 0000000019434| 0000000000387| Wed Jan  5 14:06:53 2022
| 0000000019090| 0000000019437| 0000000000463| Wed Jan  5 14:06:53 2022
| 0000000019310| 0000000019446| 0000000000369| Wed Jan  5 14:06:53 2022
| 0000000018975| -000000000001| 0000000000378| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019151| 0000000019203| 0000000000658| Wed Jan  5 14:06:53 2022
| 0000000018996| 0000000019407| 0000000000237| Wed Jan  5 14:06:53 2022
| 0000000019373| 0000000019401| 0000000000269| Wed Jan  5 14:06:53 2022
| 0000000019114| 0000000019027| 0000000000219| Wed Jan  5 14:06:53 2022
| 0000000019070| 0000000019425| 0000000000193| Wed Jan  5 14:06:53 2022
| 0000000019469| 0000000019465| 0000000000342| Wed Jan  5 14:06:53 2022
| 0000000019156| 0000000019103| 0000000000724| Wed Jan  5 14:06:53 2022
| 0000000019253| 0000000019262| 0000000000199| Wed Jan  5 14:06:53 2022
| 0000000019301| 0000000018987| 0000000000563| Wed Jan  5 14:06:53 2022
| 0000000018981| -000000000001| 0000000000375| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019327| 0000000018982| 0000000000246| Wed Jan  5 14:06:53 2022
| 0000000019273| 0000000019056| 0000000000882| Wed Jan  5 14:06:53 2022
| 0000000019454| 0000000019247| 0000000000157| Wed Jan  5 14:06:53 2022
| 0000000019050| 0000000019178| 0000000000492| Wed Jan  5 14:06:53 2022
| 0000000019197| 0000000019087| 0000000000531| Wed Jan  5 14:06:53 2022
| 0000000019463| 0000000019088| 0000000001333| Wed Jan  5 14:06:53 2022
| 0000000019340| 0000000019341| 0000000000756| Wed Jan  5 14:06:53 2022
| 0000000019382| 0000000019167| 0000000000588| Wed Jan  5 14:06:53 2022
| 0000000019307| 0000000019164| 0000000000997| Wed Jan  5 14:06:53 2022
| 0000000018972| -000000000001| 0000000000662| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019187| 0000000019463| 0000000000736| Wed Jan  5 14:06:53 2022
| 0000000019334| 0000000019422| 0000000000628| Wed Jan  5 14:06:53 2022
| 0000000019306| 0000000019466| 0000000000685| Wed Jan  5 14:06:53 2022
| 0000000019074| 0000000019002| 0000000000560| Wed Jan  5 14:06:53 2022
| 0000000018992| 0000000019239| 0000000000288| Wed Jan  5 14:06:53 2022
| 0000000019198| 0000000019212| 0000000000322| Wed Jan  5 14:06:53 2022
| 0000000019457| 0000000019111| 0000000000837| Wed Jan  5 14:06:53 2022
| 0000000019241| 0000000019246| 0000000000338| Wed Jan  5 14:06:53 2022
| 0000000019458| 0000000019160| 0000000000148| Wed Jan  5 14:06:53 2022
| 0000000018977| -000000000001| 0000000000501| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019214| 0000000019265| 0000000000286| Wed Jan  5 14:06:53 2022
| 0000000019080| 0000000019427| 0000000000290| Wed Jan  5 14:06:53 2022
| 0000000019276| 0000000019154| 0000000000552| Wed Jan  5 14:06:53 2022
| 0000000019178| 0000000019054| 0000000000072| Wed Jan  5 14:06:53 2022
| 0000000019299| 0000000019471| 0000000000779| Wed Jan  5 14:06:53 2022
| 0000000019395| 0000000019284| 0000000000646| Wed Jan  5 14:06:53 2022
| 0000000018988| 0000000019041| 0000000000367| Wed Jan  5 14:06:53 2022
| 0000000018996| 0000000019287| 0000000001117| Wed Jan  5 14:06:53 2022
| 0000000019128| 0000000019229| 0000000000248| Wed Jan  5 14:06:53 2022
| 0000000018976| -000000000001| 0000000000479| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019089| 0000000018995| 0000000000426| Wed Jan  5 14:06:53 2022
