| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000046200| 0000000046201| 0000000002144| Tue Jan  4 23:14:13 2022
| 0000000046193| 0000000046191| 0000000000010| Tue Jan  4 23:14:13 2022
| 0000000046186| 0000000046184| 0000000000235| Tue Jan  4 23:14:13 2022
| 0000000046185| 0000000046191| 0000000000015| Tue Jan  4 23:14:13 2022
| 0000000046181| -000000000001| 0000000000595| Tue Jan  4 23:14:13 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000046184| 0000000046186| 0000000000032| Tue Jan  4 23:14:13 2022
| 0000000046191| 0000000046197| 0000000000331| Tue Jan  4 23:14:13 2022
| 0000000046192| 0000000046183| 0000000000055| Tue Jan  4 23:14:13 2022
| 0000000046200| 0000000046199| 0000000000006| Tue Jan  4 23:14:13 2022
| 0000000046183| 0000000046200| 0000000000047| Tue Jan  4 23:14:13 2022
| 0000000046184| 0000000046197| 0000000000394| Tue Jan  4 23:14:13 2022
| 0000000046183| 0000000046200| 0000000000018| Tue Jan  4 23:14:13 2022
| 0000000046184| 0000000046190| 0000000000055| Tue Jan  4 23:14:14 2022
| 0000000046185| 0000000046186| 0000000000981| Tue Jan  4 23:14:14 2022
| 0000000046176| -000000000001| 0000000000209| Tue Jan  4 23:14:14 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000046201| 0000000046185| 0000000000085| Tue Jan  4 23:14:13 2022
| 0000000046192| 0000000046197| 0000000000798| Tue Jan  4 23:14:13 2022
| 0000000046190| 0000000046187| 0000000000037| Tue Jan  4 23:14:13 2022
| 0000000046194| 0000000046184| 0000000000020| Tue Jan  4 23:14:13 2022
| 0000000046197| 0000000046194| 0000000000108| Tue Jan  4 23:14:14 2022
| 0000000046190| 0000000046192| 0000000000003| Tue Jan  4 23:14:14 2022
| 0000000046198| 0000000046196| 0000000000402| Tue Jan  4 23:14:14 2022
| 0000000046188| 0000000046184| 0000000001314| Tue Jan  4 23:14:14 2022
| 0000000046185| 0000000046189| 0000000000378| Tue Jan  4 23:14:14 2022
| 0000000046172| -000000000001| 0000000000345| Tue Jan  4 23:14:14 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000046199| 0000000046195| 0000000000090| Tue Jan  4 23:14:13 2022
| 0000000046189| 0000000046196| 0000000000108| Tue Jan  4 23:14:13 2022
| 0000000046187| 0000000046194| 0000000000298| Tue Jan  4 23:14:13 2022
| 0000000046201| 0000000046194| 0000000001206| Tue Jan  4 23:14:13 2022
| 0000000046183| 0000000046199| 0000000000141| Tue Jan  4 23:14:14 2022
| 0000000046191| 0000000046200| 0000000002037| Tue Jan  4 23:14:14 2022
| 0000000046183| 0000000046185| 0000000000386| Tue Jan  4 23:14:14 2022
| 0000000046200| 0000000046193| 0000000000245| Tue Jan  4 23:14:14 2022
| 0000000046185| 0000000046188| 0000000000590| Tue Jan  4 23:14:14 2022
| 0000000046178| -000000000001| 0000000000563| Tue Jan  4 23:14:14 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000046199| 0000000046201| 0000000000468| Tue Jan  4 23:14:13 2022
| 0000000046188| 0000000046187| 0000000000384| Tue Jan  4 23:14:13 2022
| 0000000046197| 0000000046188| 0000000000050| Tue Jan  4 23:14:13 2022
