| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010957| 0000000010962| 0000000000998| Fri Jan  7 21:32:05 2022
| 0000000010958| 0000000010950| 0000000008872| Fri Jan  7 21:32:05 2022
| 0000000010948| 0000000010959| 0000000002030| Fri Jan  7 21:32:05 2022
| 0000000010964| 0000000010962| 0000000000147| Fri Jan  7 21:32:05 2022
| 0000000010951| 0000000010950| 0000000000770| Fri Jan  7 21:32:05 2022
| 0000000010951| 0000000010954| 0000000000049| Fri Jan  7 21:32:05 2022
| 0000000010958| 0000000010959| 0000000002189| Fri Jan  7 21:32:05 2022
| 0000000010940| -000000000001| 0000000000171| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010963| 0000000010964| 0000000008799| Fri Jan  7 21:32:05 2022
| 0000000010948| 0000000010960| 0000000002072| Fri Jan  7 21:32:05 2022
| 0000000010958| 0000000010954| 0000000003109| Fri Jan  7 21:32:05 2022
| 0000000010946| 0000000010952| 0000000000017| Fri Jan  7 21:32:05 2022
| 0000000010947| 0000000010949| 0000000001230| Fri Jan  7 21:32:05 2022
| 0000000010957| 0000000010951| 0000000002623| Fri Jan  7 21:32:05 2022
| 0000000010964| 0000000010963| 0000000000079| Fri Jan  7 21:32:05 2022
| 0000000010947| 0000000010962| 0000000000366| Fri Jan  7 21:32:05 2022
| 0000000010955| 0000000010948| 0000000001199| Fri Jan  7 21:32:05 2022
| 0000000010944| -000000000001| 0000000000194| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010954| 0000000010946| 0000000006552| Fri Jan  7 21:32:05 2022
| 0000000010965| 0000000010949| 0000000002007| Fri Jan  7 21:32:05 2022
| 0000000010962| 0000000010964| 0000000014200| Fri Jan  7 21:32:05 2022
| 0000000010952| 0000000010960| 0000000001811| Fri Jan  7 21:32:05 2022
| 0000000010947| 0000000010959| 0000000001609| Fri Jan  7 21:32:05 2022
| 0000000010960| 0000000010950| 0000000000310| Fri Jan  7 21:32:05 2022
| 0000000010947| 0000000010956| 0000000000344| Fri Jan  7 21:32:05 2022
| 0000000010961| 0000000010952| 0000000000728| Fri Jan  7 21:32:05 2022
| 0000000010951| 0000000010954| 0000000001015| Fri Jan  7 21:32:05 2022
| 0000000010943| -000000000001| 0000000000286| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010958| 0000000010946| 0000000000038| Fri Jan  7 21:32:05 2022
| 0000000010950| 0000000010949| 0000000002779| Fri Jan  7 21:32:05 2022
| 0000000010960| 0000000010957| 0000000015382| Fri Jan  7 21:32:05 2022
| 0000000010965| 0000000010946| 0000000001808| Fri Jan  7 21:32:05 2022
| 0000000010965| 0000000010946| 0000000005245| Fri Jan  7 21:32:05 2022
| 0000000010952| 0000000010949| 0000000000312| Fri Jan  7 21:32:05 2022
| 0000000010953| 0000000010947| 0000000002541| Fri Jan  7 21:32:05 2022
| 0000000010959| 0000000010961| 0000000000083| Fri Jan  7 21:32:05 2022
| 0000000010954| 0000000010962| 0000000000886| Fri Jan  7 21:32:05 2022
| 0000000010945| -000000000001| 0000000000291| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010955| 0000000010958| 0000000000878| Fri Jan  7 21:32:05 2022
| 0000000010957| 0000000010962| 0000000003396| Fri Jan  7 21:32:05 2022
| 0000000010957| 0000000010947| 0000000001396| Fri Jan  7 21:32:05 2022
| 0000000010953| 0000000010960| 0000000001549| Fri Jan  7 21:32:05 2022
| 0000000010958| 0000000010950| 0000000002286| Fri Jan  7 21:32:05 2022
| 0000000010964| 0000000010946| 0000000003026| Fri Jan  7 21:32:05 2022
| 0000000010949| 0000000010958| 0000000002198| Fri Jan  7 21:32:05 2022
| 0000000010958| 0000000010963| 0000000006739| Fri Jan  7 21:32:05 2022
| 0000000010947| 0000000010952| 0000000002271| Fri Jan  7 21:32:05 2022
| 0000000010937| -000000000001| 0000000000236| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
