| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023157| -000000000001| 0000000000016| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023238| 0000000023219| 0000000000662| Mon Jan 24 19:04:58 2022
| 0000000023177| 0000000023261| 0000000000001| Mon Jan 24 19:04:58 2022
| 0000000023235| 0000000023201| 0000000000396| Mon Jan 24 19:04:58 2022
| 0000000023197| 0000000023169| 0000000000400| Mon Jan 24 19:04:58 2022
| 0000000023158| -000000000001| 0000000000015| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023218| 0000000023175| 0000000000242| Mon Jan 24 19:04:58 2022
| 0000000023170| 0000000023216| 0000000000370| Mon Jan 24 19:04:58 2022
| 0000000023175| 0000000023208| 0000000000274| Mon Jan 24 19:04:58 2022
| 0000000023168| 0000000023262| 0000000000604| Mon Jan 24 19:04:58 2022
| 0000000023155| -000000000001| 0000000000013| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023177| 0000000023224| 0000000000098| Mon Jan 24 19:04:58 2022
| 0000000023216| 0000000023260| 0000000000762| Mon Jan 24 19:04:58 2022
| 0000000023235| 0000000023238| 0000000000257| Mon Jan 24 19:04:58 2022
| 0000000023165| 0000000023202| 0000000000695| Mon Jan 24 19:04:58 2022
| 0000000023162| -000000000001| 0000000000017| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023256| 0000000023258| 0000000000611| Mon Jan 24 19:04:58 2022
| 0000000023196| 0000000023186| 0000000000148| Mon Jan 24 19:04:58 2022
| 0000000023221| 0000000023219| 0000000000261| Mon Jan 24 19:04:58 2022
| 0000000023214| 0000000023176| 0000000000146| Mon Jan 24 19:04:58 2022
| 0000000023159| -000000000001| 0000000000010| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023192| 0000000023259| 0000000000322| Mon Jan 24 19:04:58 2022
| 0000000023194| 0000000023216| 0000000000566| Mon Jan 24 19:04:58 2022
| 0000000023181| 0000000023262| 0000000000028| Mon Jan 24 19:04:58 2022
| 0000000023218| 0000000023258| 0000000000172| Mon Jan 24 19:04:58 2022
| 0000000023154| -000000000001| 0000000000010| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023173| 0000000023235| 0000000000024| Mon Jan 24 19:04:58 2022
| 0000000023182| 0000000023181| 0000000000047| Mon Jan 24 19:04:58 2022
| 0000000023179| 0000000023253| 0000000000962| Mon Jan 24 19:04:58 2022
| 0000000023217| 0000000023213| 0000000000234| Mon Jan 24 19:04:58 2022
| 0000000023157| -000000000001| 0000000000013| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023231| 0000000023214| 0000000000024| Mon Jan 24 19:04:58 2022
| 0000000023239| 0000000023183| 0000000000210| Mon Jan 24 19:04:58 2022
| 0000000023224| 0000000023203| 0000000000738| Mon Jan 24 19:04:58 2022
| 0000000023167| 0000000023213| 0000000000179| Mon Jan 24 19:04:58 2022
| 0000000023161| -000000000001| 0000000000011| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023163| 0000000023184| 0000000000119| Mon Jan 24 19:04:58 2022
| 0000000023238| 0000000023167| 0000000000300| Mon Jan 24 19:04:58 2022
| 0000000023163| 0000000023164| 0000000000102| Mon Jan 24 19:04:58 2022
| 0000000023217| 0000000023212| 0000000000354| Mon Jan 24 19:04:58 2022
| 0000000023156| -000000000001| 0000000000008| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023204| 0000000023222| 0000000000390| Mon Jan 24 19:04:58 2022
| 0000000023191| 0000000023182| 0000000000268| Mon Jan 24 19:04:58 2022
| 0000000023196| 0000000023218| 0000000000499| Mon Jan 24 19:04:58 2022
| 0000000023247| 0000000023233| 0000000000084| Mon Jan 24 19:04:58 2022
| 0000000023162| -000000000001| 0000000000011| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023255| 0000000023221| 0000000000001| Mon Jan 24 19:04:58 2022
| 0000000023255| 0000000023195| 0000000000307| Mon Jan 24 19:04:58 2022
| 0000000023174| 0000000023230| 0000000000213| Mon Jan 24 19:04:58 2022
| 0000000023202| 0000000023182| 0000000000091| Mon Jan 24 19:04:58 2022
| 0000000023154| -000000000001| 0000000000007| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023206| 0000000023170| 0000000000260| Mon Jan 24 19:04:58 2022
| 0000000023223| 0000000023234| 0000000000428| Mon Jan 24 19:04:58 2022
| 0000000023174| 0000000023193| 0000000000567| Mon Jan 24 19:04:58 2022
| 0000000023209| 0000000023210| 0000000000146| Mon Jan 24 19:04:58 2022
| 0000000023160| -000000000001| 0000000000012| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023233| 0000000023223| 0000000000067| Mon Jan 24 19:04:58 2022
| 0000000023197| 0000000023190| 0000000000021| Mon Jan 24 19:04:58 2022
| 0000000023258| 0000000023217| 0000000000164| Mon Jan 24 19:04:58 2022
| 0000000023180| 0000000023243| 0000000000558| Mon Jan 24 19:04:58 2022
| 0000000023158| -000000000001| 0000000000008| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023257| 0000000023197| 0000000000282| Mon Jan 24 19:04:58 2022
| 0000000023224| 0000000023244| 0000000000008| Mon Jan 24 19:04:58 2022
| 0000000023188| 0000000023228| 0000000000003| Mon Jan 24 19:04:58 2022
| 0000000023164| 0000000023179| 0000000001567| Mon Jan 24 19:04:58 2022
| 0000000023153| -000000000001| 0000000000019| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023230| 0000000023250| 0000000000083| Mon Jan 24 19:04:58 2022
| 0000000023219| 0000000023209| 0000000000279| Mon Jan 24 19:04:58 2022
| 0000000023218| 0000000023177| 0000000000150| Mon Jan 24 19:04:58 2022
| 0000000023252| 0000000023171| 0000000000756| Mon Jan 24 19:04:58 2022
| 0000000023155| -000000000001| 0000000000011| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023215| 0000000023163| 0000000000096| Mon Jan 24 19:04:58 2022
| 0000000023196| 0000000023247| 0000000000147| Mon Jan 24 19:04:58 2022
| 0000000023208| 0000000023188| 0000000000638| Mon Jan 24 19:04:58 2022
| 0000000023189| 0000000023226| 0000000000176| Mon Jan 24 19:04:58 2022
| 0000000023160| -000000000001| 0000000000009| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023242| 0000000023241| 0000000000273| Mon Jan 24 19:04:58 2022
| 0000000023225| 0000000023220| 0000000000212| Mon Jan 24 19:04:58 2022
| 0000000023167| 0000000023255| 0000000000072| Mon Jan 24 19:04:58 2022
| 0000000023175| 0000000023237| 0000000000320| Mon Jan 24 19:04:58 2022
| 0000000023157| -000000000001| 0000000000008| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023195| 0000000023225| 0000000000398| Mon Jan 24 19:04:58 2022
| 0000000023255| 0000000023256| 0000000000237| Mon Jan 24 19:04:58 2022
| 0000000023176| 0000000023257| 0000000000552| Mon Jan 24 19:04:58 2022
| 0000000023227| 0000000023185| 0000000000095| Mon Jan 24 19:04:58 2022
| 0000000023158| -000000000001| 0000000000012| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023193| 0000000023196| 0000000000579| Mon Jan 24 19:04:58 2022
| 0000000023194| 0000000023192| 0000000000087| Mon Jan 24 19:04:58 2022
| 0000000023246| 0000000023201| 0000000000384| Mon Jan 24 19:04:58 2022
| 0000000023239| 0000000023242| 0000000000347| Mon Jan 24 19:04:58 2022
| 0000000023159| -000000000001| 0000000000012| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023169| 0000000023260| 0000000000427| Mon Jan 24 19:04:58 2022
| 0000000023207| 0000000023252| 0000000000341| Mon Jan 24 19:04:58 2022
| 0000000023209| 0000000023245| 0000000000138| Mon Jan 24 19:04:58 2022
| 0000000023224| 0000000023220| 0000000000145| Mon Jan 24 19:04:58 2022
| 0000000023161| -000000000001| 0000000000009| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023189| 0000000023206| 0000000000228| Mon Jan 24 19:04:58 2022
| 0000000023203| 0000000023224| 0000000000399| Mon Jan 24 19:04:58 2022
| 0000000023241| 0000000023176| 0000000000212| Mon Jan 24 19:04:58 2022
| 0000000023185| 0000000023246| 0000000000304| Mon Jan 24 19:04:58 2022
| 0000000023156| -000000000001| 0000000000011| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023178| 0000000023254| 0000000000103| Mon Jan 24 19:04:58 2022
| 0000000023209| 0000000023191| 0000000000434| Mon Jan 24 19:04:58 2022
| 0000000023196| 0000000023235| 0000000000023| Mon Jan 24 19:04:58 2022
| 0000000023234| 0000000023262| 0000000000360| Mon Jan 24 19:04:58 2022
| 0000000023158| -000000000001| 0000000000009| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023210| 0000000023166| 0000000000092| Mon Jan 24 19:04:58 2022
| 0000000023248| 0000000023251| 0000000000434| Mon Jan 24 19:04:58 2022
| 0000000023258| 0000000023173| 0000000000171| Mon Jan 24 19:04:58 2022
| 0000000023163| 0000000023227| 0000000000189| Mon Jan 24 19:04:58 2022
| 0000000023162| -000000000001| 0000000000007| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023260| 0000000023165| 0000000000076| Mon Jan 24 19:04:58 2022
| 0000000023227| 0000000023175| 0000000000268| Mon Jan 24 19:04:58 2022
| 0000000023206| 0000000023205| 0000000000396| Mon Jan 24 19:04:58 2022
| 0000000023173| 0000000023239| 0000000000103| Mon Jan 24 19:04:58 2022
| 0000000023155| -000000000001| 0000000000007| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023184| 0000000023249| 0000000000130| Mon Jan 24 19:04:58 2022
| 0000000023205| 0000000023227| 0000000000129| Mon Jan 24 19:04:58 2022
| 0000000023196| 0000000023207| 0000000000225| Mon Jan 24 19:04:58 2022
| 0000000023262| 0000000023168| 0000000000048| Mon Jan 24 19:04:58 2022
| 0000000023154| -000000000001| 0000000000005| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023240| 0000000023214| 0000000000219| Mon Jan 24 19:04:58 2022
| 0000000023175| 0000000023255| 0000000000203| Mon Jan 24 19:04:58 2022
| 0000000023253| 0000000023164| 0000000000646| Mon Jan 24 19:04:58 2022
| 0000000023260| 0000000023169| 0000000000810| Mon Jan 24 19:04:58 2022
| 0000000023162| -000000000001| 0000000000018| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023226| 0000000023180| 0000000000131| Mon Jan 24 19:04:58 2022
| 0000000023202| 0000000023209| 0000000000001| Mon Jan 24 19:04:58 2022
| 0000000023180| 0000000023240| 0000000000732| Mon Jan 24 19:04:58 2022
| 0000000023173| 0000000023187| 0000000000211| Mon Jan 24 19:04:58 2022
| 0000000023161| -000000000001| 0000000000011| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023203| 0000000023208| 0000000000365| Mon Jan 24 19:04:58 2022
| 0000000023249| 0000000023184| 0000000000520| Mon Jan 24 19:04:58 2022
| 0000000023193| 0000000023259| 0000000000156| Mon Jan 24 19:04:58 2022
| 0000000023219| 0000000023230| 0000000000141| Mon Jan 24 19:04:58 2022
| 0000000023160| -000000000001| 0000000000010| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023217| 0000000023215| 0000000000128| Mon Jan 24 19:04:58 2022
| 0000000023178| 0000000023181| 0000000000370| Mon Jan 24 19:04:58 2022
| 0000000023164| 0000000023172| 0000000000612| Mon Jan 24 19:04:58 2022
| 0000000023192| 0000000023211| 0000000000440| Mon Jan 24 19:04:58 2022
| 0000000023157| -000000000001| 0000000000014| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023181| 0000000023233| 0000000000066| Mon Jan 24 19:04:58 2022
| 0000000023220| 0000000023229| 0000000000731| Mon Jan 24 19:04:58 2022
| 0000000023238| 0000000023178| 0000000000080| Mon Jan 24 19:04:58 2022
| 0000000023202| 0000000023244| 0000000000036| Mon Jan 24 19:04:58 2022
| 0000000023156| -000000000001| 0000000000010| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023186| 0000000023174| 0000000000505| Mon Jan 24 19:04:58 2022
| 0000000023167| 0000000023234| 0000000000158| Mon Jan 24 19:04:58 2022
| 0000000023250| 0000000023199| 0000000000136| Mon Jan 24 19:04:58 2022
| 0000000023207| 0000000023218| 0000000000494| Mon Jan 24 19:04:58 2022
| 0000000023155| -000000000001| 0000000000011| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023211| 0000000023178| 0000000000001| Mon Jan 24 19:04:58 2022
| 0000000023172| 0000000023198| 0000000000199| Mon Jan 24 19:04:58 2022
| 0000000023168| 0000000023183| 0000000000123| Mon Jan 24 19:04:58 2022
| 0000000023188| 0000000023197| 0000000000253| Mon Jan 24 19:04:58 2022
| 0000000023153| -000000000001| 0000000000006| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023237| 0000000023177| 0000000000225| Mon Jan 24 19:04:58 2022
| 0000000023180| 0000000023198| 0000000000294| Mon Jan 24 19:04:58 2022
| 0000000023222| 0000000023182| 0000000000095| Mon Jan 24 19:04:58 2022
| 0000000023187| 0000000023190| 0000000000766| Mon Jan 24 19:04:58 2022
| 0000000023162| -000000000001| 0000000000012| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023207| 0000000023231| 0000000000218| Mon Jan 24 19:04:58 2022
| 0000000023225| 0000000023236| 0000000000212| Mon Jan 24 19:04:58 2022
| 0000000023178| 0000000023195| 0000000000379| Mon Jan 24 19:04:58 2022
| 0000000023256| 0000000023222| 0000000000399| Mon Jan 24 19:04:58 2022
| 0000000023159| -000000000001| 0000000000011| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023257| 0000000023245| 0000000000101| Mon Jan 24 19:04:58 2022
| 0000000023192| 0000000023253| 0000000000758| Mon Jan 24 19:04:58 2022
| 0000000023217| 0000000023258| 0000000000358| Mon Jan 24 19:04:58 2022
| 0000000023254| 0000000023225| 0000000000218| Mon Jan 24 19:04:58 2022
| 0000000023160| -000000000001| 0000000000013| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023193| 0000000023213| 0000000000026| Mon Jan 24 19:04:58 2022
| 0000000023228| 0000000023219| 0000000000184| Mon Jan 24 19:04:58 2022
| 0000000023258| 0000000023260| 0000000000184| Mon Jan 24 19:04:58 2022
| 0000000023231| 0000000023223| 0000000000403| Mon Jan 24 19:04:58 2022
| 0000000023158| -000000000001| 0000000000007| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023243| 0000000023250| 0000000000080| Mon Jan 24 19:04:58 2022
| 0000000023229| 0000000023189| 0000000000181| Mon Jan 24 19:04:58 2022
| 0000000023245| 0000000023167| 0000000000297| Mon Jan 24 19:04:58 2022
| 0000000023183| 0000000023232| 0000000000333| Mon Jan 24 19:04:58 2022
| 0000000023157| -000000000001| 0000000000008| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023261| 0000000023192| 0000000000296| Mon Jan 24 19:04:58 2022
| 0000000023178| 0000000023166| 0000000000041| Mon Jan 24 19:04:58 2022
| 0000000023228| 0000000023237| 0000000000173| Mon Jan 24 19:04:58 2022
| 0000000023194| 0000000023186| 0000000000146| Mon Jan 24 19:04:58 2022
| 0000000023154| -000000000001| 0000000000005| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023238| 0000000023217| 0000000000590| Mon Jan 24 19:04:58 2022
| 0000000023194| 0000000023248| 0000000000038| Mon Jan 24 19:04:58 2022
| 0000000023184| 0000000023248| 0000000000039| Mon Jan 24 19:04:58 2022
| 0000000023251| 0000000023193| 0000000000572| Mon Jan 24 19:04:58 2022
| 0000000023153| -000000000001| 0000000000012| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023170| 0000000023224| 0000000000155| Mon Jan 24 19:04:58 2022
| 0000000023171| 0000000023203| 0000000000540| Mon Jan 24 19:04:58 2022
| 0000000023256| 0000000023204| 0000000000416| Mon Jan 24 19:04:58 2022
| 0000000023216| 0000000023249| 0000000000308| Mon Jan 24 19:04:58 2022
| 0000000023160| -000000000001| 0000000000013| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023191| 0000000023238| 0000000000455| Mon Jan 24 19:04:58 2022
| 0000000023177| 0000000023251| 0000000000157| Mon Jan 24 19:04:58 2022
| 0000000023262| 0000000023200| 0000000000258| Mon Jan 24 19:04:58 2022
| 0000000023198| 0000000023227| 0000000000005| Mon Jan 24 19:04:58 2022
| 0000000023156| -000000000001| 0000000000008| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023182| 0000000023196| 0000000000084| Mon Jan 24 19:04:58 2022
| 0000000023163| 0000000023221| 0000000000063| Mon Jan 24 19:04:58 2022
| 0000000023183| 0000000023212| 0000000000288| Mon Jan 24 19:04:58 2022
| 0000000023211| 0000000023176| 0000000000255| Mon Jan 24 19:04:58 2022
| 0000000023155| -000000000001| 0000000000006| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023209| 0000000023261| 0000000000329| Mon Jan 24 19:04:58 2022
| 0000000023220| 0000000023243| 0000000000051| Mon Jan 24 19:04:58 2022
| 0000000023246| 0000000023252| 0000000000552| Mon Jan 24 19:04:58 2022
| 0000000023212| 0000000023210| 0000000000209| Mon Jan 24 19:04:58 2022
| 0000000023162| -000000000001| 0000000000011| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023235| 0000000023204| 0000000000401| Mon Jan 24 19:04:58 2022
| 0000000023167| 0000000023172| 0000000000532| Mon Jan 24 19:04:58 2022
| 0000000023245| 0000000023261| 0000000000316| Mon Jan 24 19:04:58 2022
| 0000000023192| 0000000023202| 0000000000300| Mon Jan 24 19:04:58 2022
| 0000000023158| -000000000001| 0000000000015| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023180| 0000000023175| 0000000000277| Mon Jan 24 19:04:58 2022
| 0000000023238| 0000000023215| 0000000000061| Mon Jan 24 19:04:58 2022
| 0000000023169| 0000000023262| 0000000000375| Mon Jan 24 19:04:58 2022
| 0000000023187| 0000000023235| 0000000000320| Mon Jan 24 19:04:58 2022
| 0000000023161| -000000000001| 0000000000009| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023218| 0000000023171| 0000000000687| Mon Jan 24 19:04:58 2022
| 0000000023220| 0000000023185| 0000000000115| Mon Jan 24 19:04:58 2022
| 0000000023184| 0000000023247| 0000000000106| Mon Jan 24 19:04:58 2022
| 0000000023216| 0000000023230| 0000000000118| Mon Jan 24 19:04:58 2022
| 0000000023153| -000000000001| 0000000000009| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023178| 0000000023256| 0000000000346| Mon Jan 24 19:04:58 2022
| 0000000023256| 0000000023167| 0000000000398| Mon Jan 24 19:04:58 2022
| 0000000023229| 0000000023232| 0000000000171| Mon Jan 24 19:04:58 2022
| 0000000023208| 0000000023202| 0000000000459| Mon Jan 24 19:04:58 2022
| 0000000023156| -000000000001| 0000000000012| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023246| 0000000023242| 0000000000134| Mon Jan 24 19:04:58 2022
| 0000000023229| 0000000023228| 0000000000153| Mon Jan 24 19:04:58 2022
| 0000000023190| 0000000023226| 0000000000155| Mon Jan 24 19:04:58 2022
| 0000000023173| 0000000023191| 0000000000075| Mon Jan 24 19:04:58 2022
| 0000000023159| -000000000001| 0000000000004| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023229| 0000000023233| 0000000000009| Mon Jan 24 19:04:58 2022
| 0000000023168| 0000000023194| 0000000001044| Mon Jan 24 19:04:58 2022
| 0000000023215| 0000000023257| 0000000000372| Mon Jan 24 19:04:58 2022
| 0000000023226| 0000000023234| 0000000000332| Mon Jan 24 19:04:58 2022
| 0000000023160| -000000000001| 0000000000017| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023235| 0000000023206| 0000000000280| Mon Jan 24 19:04:58 2022
| 0000000023259| 0000000023241| 0000000000362| Mon Jan 24 19:04:58 2022
| 0000000023190| 0000000023209| 0000000000444| Mon Jan 24 19:04:58 2022
| 0000000023200| 0000000023195| 0000000000079| Mon Jan 24 19:04:58 2022
| 0000000023161| -000000000001| 0000000000010| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023194| 0000000023185| 0000000000420| Mon Jan 24 19:04:58 2022
| 0000000023251| 0000000023205| 0000000000415| Mon Jan 24 19:04:58 2022
| 0000000023223| 0000000023246| 0000000000153| Mon Jan 24 19:04:58 2022
| 0000000023261| 0000000023164| 0000000000618| Mon Jan 24 19:04:58 2022
| 0000000023158| -000000000001| 0000000000015| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023257| 0000000023188| 0000000000355| Mon Jan 24 19:04:58 2022
| 0000000023217| 0000000023165| 0000000000666| Mon Jan 24 19:04:58 2022
| 0000000023225| 0000000023187| 0000000000399| Mon Jan 24 19:04:58 2022
| 0000000023178| 0000000023170| 0000000000297| Mon Jan 24 19:04:58 2022
| 0000000023154| -000000000001| 0000000000016| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023207| 0000000023201| 0000000000157| Mon Jan 24 19:04:58 2022
| 0000000023257| 0000000023236| 0000000000512| Mon Jan 24 19:04:58 2022
| 0000000023218| 0000000023181| 0000000000315| Mon Jan 24 19:04:58 2022
| 0000000023185| 0000000023218| 0000000000376| Mon Jan 24 19:04:58 2022
| 0000000023157| -000000000001| 0000000000012| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023250| 0000000023173| 0000000000060| Mon Jan 24 19:04:58 2022
| 0000000023208| 0000000023180| 0000000000337| Mon Jan 24 19:04:58 2022
| 0000000023185| 0000000023245| 0000000000221| Mon Jan 24 19:04:58 2022
| 0000000023168| 0000000023260| 0000000000484| Mon Jan 24 19:04:58 2022
| 0000000023153| -000000000001| 0000000000010| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023200| 0000000023239| 0000000000548| Mon Jan 24 19:04:58 2022
| 0000000023167| 0000000023174| 0000000000584| Mon Jan 24 19:04:58 2022
| 0000000023210| 0000000023199| 0000000000182| Mon Jan 24 19:04:58 2022
| 0000000023218| 0000000023166| 0000000000045| Mon Jan 24 19:04:58 2022
| 0000000023155| -000000000001| 0000000000012| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023165| 0000000023225| 0000000000223| Mon Jan 24 19:04:58 2022
| 0000000023232| 0000000023197| 0000000000334| Mon Jan 24 19:04:58 2022
| 0000000023236| 0000000023202| 0000000000425| Mon Jan 24 19:04:58 2022
| 0000000023215| 0000000023217| 0000000000662| Mon Jan 24 19:04:58 2022
| 0000000023154| -000000000001| 0000000000015| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023231| 0000000023219| 0000000000327| Mon Jan 24 19:04:58 2022
| 0000000023215| 0000000023182| 0000000000113| Mon Jan 24 19:04:58 2022
| 0000000023211| 0000000023200| 0000000000045| Mon Jan 24 19:04:58 2022
| 0000000023173| 0000000023175| 0000000000242| Mon Jan 24 19:04:58 2022
| 0000000023159| -000000000001| 0000000000007| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023181| 0000000023170| 0000000000252| Mon Jan 24 19:04:58 2022
| 0000000023257| 0000000023229| 0000000000028| Mon Jan 24 19:04:58 2022
| 0000000023261| 0000000023244| 0000000000011| Mon Jan 24 19:04:58 2022
| 0000000023228| 0000000023176| 0000000000197| Mon Jan 24 19:04:58 2022
| 0000000023156| -000000000001| 0000000000005| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000023258| 0000000023183| 0000000000201| Mon Jan 24 19:04:58 2022
| 0000000023232| 0000000023192| 0000000000822| Mon Jan 24 19:04:58 2022
| 0000000023234| 0000000023237| 0000000000255| Mon Jan 24 19:04:58 2022
| 0000000023177| 0000000023220| 0000000000337| Mon Jan 24 19:04:58 2022
| 0000000023161| -000000000001| 0000000000015| Mon Jan 24 19:04:58 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
