| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020518| 0000000019919| 0000000000212| Sun Jan  9 17:36:21 2022
| 0000000020776| -000000000001| 0000000000019| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019998| 0000000020014| 0000000000214| Sun Jan  9 17:36:21 2022
| 0000000019860| 0000000020137| 0000000000709| Sun Jan  9 17:36:21 2022
| 0000000020195| 0000000019862| 0000000000094| Sun Jan  9 17:36:21 2022
| 0000000020532| 0000000020452| 0000000000221| Sun Jan  9 17:36:21 2022
| 0000000020454| 0000000020005| 0000000000285| Sun Jan  9 17:36:21 2022
| 0000000020020| 0000000020009| 0000000000320| Sun Jan  9 17:36:21 2022
| 0000000019993| 0000000020648| 0000000000015| Sun Jan  9 17:36:21 2022
| 0000000020081| 0000000019998| 0000000000221| Sun Jan  9 17:36:20 2022
| 0000000020513| 0000000020652| 0000000000061| Sun Jan  9 17:36:21 2022
| 0000000019763| -000000000001| 0000000000021| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020496| 0000000020710| 0000000000531| Sun Jan  9 17:36:21 2022
| 0000000020218| 0000000020750| 0000000000271| Sun Jan  9 17:36:20 2022
| 0000000019788| 0000000019905| 0000000000072| Sun Jan  9 17:36:21 2022
| 0000000020558| 0000000020772| 0000000000030| Sun Jan  9 17:36:21 2022
| 0000000020238| 0000000020139| 0000000000434| Sun Jan  9 17:36:21 2022
| 0000000020565| 0000000020440| 0000000000080| Sun Jan  9 17:36:21 2022
| 0000000020745| 0000000019984| 0000000000134| Sun Jan  9 17:36:21 2022
| 0000000019875| 0000000020252| 0000000000038| Sun Jan  9 17:36:21 2022
| 0000000020073| 0000000020308| 0000000000436| Sun Jan  9 17:36:21 2022
| 0000000019772| -000000000001| 0000000000020| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020295| 0000000020148| 0000000000394| Sun Jan  9 17:36:20 2022
| 0000000020505| 0000000020300| 0000000000105| Sun Jan  9 17:36:21 2022
| 0000000020045| 0000000020269| 0000000000134| Sun Jan  9 17:36:21 2022
| 0000000020095| 0000000020145| 0000000000128| Sun Jan  9 17:36:21 2022
| 0000000020479| 0000000020409| 0000000000661| Sun Jan  9 17:36:21 2022
| 0000000019891| 0000000020584| 0000000000389| Sun Jan  9 17:36:20 2022
| 0000000020458| 0000000020325| 0000000000159| Sun Jan  9 17:36:20 2022
| 0000000020565| 0000000020674| 0000000000468| Sun Jan  9 17:36:20 2022
| 0000000019870| 0000000020676| 0000000000015| Sun Jan  9 17:36:21 2022
| 0000000020775| -000000000001| 0000000000021| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019824| 0000000020263| 0000000000022| Sun Jan  9 17:36:20 2022
| 0000000019774| 0000000020064| 0000000000209| Sun Jan  9 17:36:21 2022
| 0000000020593| 0000000019897| 0000000000101| Sun Jan  9 17:36:21 2022
| 0000000020213| 0000000020345| 0000000000055| Sun Jan  9 17:36:21 2022
| 0000000020726| 0000000019871| 0000000000297| Sun Jan  9 17:36:21 2022
| 0000000020210| 0000000020111| 0000000000333| Sun Jan  9 17:36:21 2022
| 0000000020191| 0000000020464| 0000000000146| Sun Jan  9 17:36:21 2022
| 0000000020502| 0000000020114| 0000000000205| Sun Jan  9 17:36:21 2022
| 0000000020496| 0000000020497| 0000000000416| Sun Jan  9 17:36:20 2022
| 0000000019766| -000000000001| 0000000000018| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020553| 0000000020590| 0000000000205| Sun Jan  9 17:36:21 2022
| 0000000020368| 0000000020385| 0000000000024| Sun Jan  9 17:36:21 2022
| 0000000020482| 0000000020405| 0000000000184| Sun Jan  9 17:36:20 2022
| 0000000020004| 0000000020238| 0000000000005| Sun Jan  9 17:36:21 2022
| 0000000020381| 0000000020009| 0000000000118| Sun Jan  9 17:36:21 2022
| 0000000020522| 0000000019940| 0000000000013| Sun Jan  9 17:36:21 2022
| 0000000019899| 0000000020185| 0000000000375| Sun Jan  9 17:36:21 2022
| 0000000020446| 0000000019897| 0000000000127| Sun Jan  9 17:36:21 2022
| 0000000020102| 0000000020057| 0000000000110| Sun Jan  9 17:36:21 2022
| 0000000019764| -000000000001| 0000000000012| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019860| 0000000020089| 0000000000449| Sun Jan  9 17:36:21 2022
| 0000000020731| 0000000020141| 0000000000033| Sun Jan  9 17:36:21 2022
| 0000000020576| 0000000020075| 0000000000013| Sun Jan  9 17:36:20 2022
| 0000000020402| 0000000020122| 0000000000019| Sun Jan  9 17:36:21 2022
| 0000000020237| 0000000019981| 0000000000452| Sun Jan  9 17:36:20 2022
| 0000000020024| 0000000020077| 0000000000489| Sun Jan  9 17:36:21 2022
| 0000000020402| 0000000020053| 0000000001174| Sun Jan  9 17:36:21 2022
| 0000000020048| 0000000020056| 0000000000070| Sun Jan  9 17:36:21 2022
| 0000000019887| 0000000020006| 0000000000511| Sun Jan  9 17:36:21 2022
| 0000000020773| -000000000001| 0000000000032| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020696| 0000000020719| 0000000000389| Sun Jan  9 17:36:21 2022
| 0000000020214| 0000000020143| 0000000000741| Sun Jan  9 17:36:21 2022
| 0000000019930| 0000000019910| 0000000000421| Sun Jan  9 17:36:21 2022
| 0000000020097| 0000000019944| 0000000000334| Sun Jan  9 17:36:21 2022
| 0000000020076| 0000000020760| 0000000000029| Sun Jan  9 17:36:21 2022
| 0000000020191| 0000000020522| 0000000000171| Sun Jan  9 17:36:21 2022
| 0000000020403| 0000000019946| 0000000000090| Sun Jan  9 17:36:21 2022
| 0000000020512| 0000000020314| 0000000000390| Sun Jan  9 17:36:21 2022
| 0000000019923| 0000000020129| 0000000000130| Sun Jan  9 17:36:21 2022
| 0000000019769| -000000000001| 0000000000024| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020549| 0000000020406| 0000000000552| Sun Jan  9 17:36:21 2022
| 0000000020275| 0000000020702| 0000000000080| Sun Jan  9 17:36:21 2022
| 0000000020116| 0000000020603| 0000000000037| Sun Jan  9 17:36:21 2022
| 0000000019791| 0000000020722| 0000000000092| Sun Jan  9 17:36:20 2022
| 0000000020180| 0000000020597| 0000000000103| Sun Jan  9 17:36:21 2022
| 0000000020250| 0000000020133| 0000000000454| Sun Jan  9 17:36:21 2022
| 0000000020236| 0000000019820| 0000000000035| Sun Jan  9 17:36:21 2022
| 0000000019984| 0000000020280| 0000000000307| Sun Jan  9 17:36:20 2022
| 0000000020175| 0000000020574| 0000000000249| Sun Jan  9 17:36:21 2022
| 0000000019771| -000000000001| 0000000000019| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019940| 0000000020622| 0000000000227| Sun Jan  9 17:36:20 2022
| 0000000019788| 0000000020640| 0000000000066| Sun Jan  9 17:36:21 2022
| 0000000019957| 0000000020114| 0000000000360| Sun Jan  9 17:36:21 2022
| 0000000020088| 0000000020061| 0000000000172| Sun Jan  9 17:36:21 2022
| 0000000020318| 0000000020048| 0000000000238| Sun Jan  9 17:36:21 2022
| 0000000020255| 0000000020058| 0000000000302| Sun Jan  9 17:36:21 2022
| 0000000020692| 0000000020167| 0000000000661| Sun Jan  9 17:36:21 2022
| 0000000020222| 0000000020226| 0000000000009| Sun Jan  9 17:36:20 2022
| 0000000019872| 0000000019784| 0000000000833| Sun Jan  9 17:36:20 2022
| 0000000019767| -000000000001| 0000000000027| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019977| 0000000020530| 0000000000364| Sun Jan  9 17:36:21 2022
| 0000000020044| 0000000020534| 0000000000169| Sun Jan  9 17:36:20 2022
| 0000000019885| 0000000020271| 0000000000143| Sun Jan  9 17:36:21 2022
| 0000000019998| 0000000020658| 0000000000016| Sun Jan  9 17:36:21 2022
| 0000000020368| 0000000020365| 0000000000181| Sun Jan  9 17:36:21 2022
| 0000000020068| 0000000020242| 0000000000364| Sun Jan  9 17:36:21 2022
| 0000000020768| 0000000019797| 0000000000193| Sun Jan  9 17:36:21 2022
| 0000000020047| 0000000020215| 0000000000148| Sun Jan  9 17:36:21 2022
| 0000000019803| 0000000020686| 0000000000184| Sun Jan  9 17:36:21 2022
| 0000000019770| -000000000001| 0000000000013| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020696| 0000000019778| 0000000000131| Sun Jan  9 17:36:21 2022
| 0000000020651| 0000000020545| 0000000000018| Sun Jan  9 17:36:20 2022
| 0000000020059| 0000000020730| 0000000000012| Sun Jan  9 17:36:21 2022
| 0000000020129| 0000000020602| 0000000000351| Sun Jan  9 17:36:21 2022
| 0000000019919| 0000000019936| 0000000000224| Sun Jan  9 17:36:21 2022
| 0000000020051| 0000000020477| 0000000000068| Sun Jan  9 17:36:21 2022
| 0000000020752| 0000000020663| 0000000000128| Sun Jan  9 17:36:20 2022
| 0000000020239| 0000000020241| 0000000000580| Sun Jan  9 17:36:21 2022
| 0000000020031| 0000000019951| 0000000000091| Sun Jan  9 17:36:20 2022
| 0000000019765| -000000000001| 0000000000016| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019850| 0000000019858| 0000000000001| Sun Jan  9 17:36:21 2022
| 0000000020573| 0000000020700| 0000000000214| Sun Jan  9 17:36:21 2022
| 0000000020526| 0000000020664| 0000000000218| Sun Jan  9 17:36:21 2022
| 0000000020129| 0000000020645| 0000000000349| Sun Jan  9 17:36:21 2022
| 0000000020513| 0000000020328| 0000000000002| Sun Jan  9 17:36:21 2022
| 0000000020542| 0000000020036| 0000000000033| Sun Jan  9 17:36:21 2022
| 0000000020430| 0000000020616| 0000000000001| Sun Jan  9 17:36:21 2022
| 0000000020069| 0000000019939| 0000000000013| Sun Jan  9 17:36:21 2022
| 0000000020205| 0000000020211| 0000000000064| Sun Jan  9 17:36:21 2022
| 0000000019772| -000000000001| 0000000000013| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019803| 0000000020095| 0000000000785| Sun Jan  9 17:36:21 2022
| 0000000020769| 0000000020072| 0000000000218| Sun Jan  9 17:36:20 2022
| 0000000019928| 0000000020756| 0000000000288| Sun Jan  9 17:36:21 2022
| 0000000020538| 0000000020482| 0000000000064| Sun Jan  9 17:36:20 2022
| 0000000019910| 0000000019795| 0000000000765| Sun Jan  9 17:36:21 2022
| 0000000020721| 0000000020589| 0000000000487| Sun Jan  9 17:36:21 2022
| 0000000020081| 0000000020191| 0000000000038| Sun Jan  9 17:36:21 2022
| 0000000020758| 0000000020302| 0000000000427| Sun Jan  9 17:36:21 2022
| 0000000020013| 0000000020404| 0000000000249| Sun Jan  9 17:36:20 2022
| 0000000019768| -000000000001| 0000000000030| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020636| 0000000019836| 0000000000015| Sun Jan  9 17:36:21 2022
| 0000000020410| 0000000019899| 0000000000117| Sun Jan  9 17:36:21 2022
| 0000000020321| 0000000020521| 0000000000194| Sun Jan  9 17:36:21 2022
| 0000000020179| 0000000019793| 0000000000084| Sun Jan  9 17:36:21 2022
| 0000000020223| 0000000020671| 0000000000485| Sun Jan  9 17:36:21 2022
| 0000000020282| 0000000019912| 0000000000759| Sun Jan  9 17:36:20 2022
| 0000000020712| 0000000020687| 0000000000255| Sun Jan  9 17:36:20 2022
| 0000000020004| 0000000020221| 0000000000026| Sun Jan  9 17:36:21 2022
| 0000000020615| 0000000019854| 0000000000240| Sun Jan  9 17:36:21 2022
| 0000000019771| -000000000001| 0000000000020| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020352| 0000000020672| 0000000000435| Sun Jan  9 17:36:21 2022
| 0000000020309| 0000000020399| 0000000000145| Sun Jan  9 17:36:21 2022
| 0000000020142| 0000000019896| 0000000000241| Sun Jan  9 17:36:21 2022
| 0000000020614| 0000000020104| 0000000000007| Sun Jan  9 17:36:21 2022
| 0000000020557| 0000000020540| 0000000000148| Sun Jan  9 17:36:21 2022
| 0000000020301| 0000000020098| 0000000000063| Sun Jan  9 17:36:21 2022
| 0000000020018| 0000000020158| 0000000000074| Sun Jan  9 17:36:21 2022
| 0000000020736| 0000000019987| 0000000000278| Sun Jan  9 17:36:20 2022
| 0000000020561| 0000000019798| 0000000000463| Sun Jan  9 17:36:21 2022
| 0000000020778| -000000000001| 0000000000017| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020731| 0000000020398| 0000000000204| Sun Jan  9 17:36:21 2022
| 0000000020135| 0000000019846| 0000000000007| Sun Jan  9 17:36:21 2022
| 0000000020728| 0000000020576| 0000000000015| Sun Jan  9 17:36:21 2022
| 0000000019898| 0000000020570| 0000000000334| Sun Jan  9 17:36:21 2022
| 0000000019812| 0000000020163| 0000000000204| Sun Jan  9 17:36:21 2022
| 0000000020288| 0000000020110| 0000000000041| Sun Jan  9 17:36:21 2022
| 0000000020290| 0000000020231| 0000000000200| Sun Jan  9 17:36:21 2022
| 0000000020080| 0000000020268| 0000000000161| Sun Jan  9 17:36:20 2022
| 0000000020379| 0000000020254| 0000000000161| Sun Jan  9 17:36:21 2022
| 0000000019763| -000000000001| 0000000000014| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020076| 0000000019901| 0000000001051| Sun Jan  9 17:36:21 2022
| 0000000020209| 0000000020085| 0000000000045| Sun Jan  9 17:36:20 2022
| 0000000019919| 0000000020532| 0000000000127| Sun Jan  9 17:36:21 2022
| 0000000019960| 0000000020069| 0000000000221| Sun Jan  9 17:36:21 2022
| 0000000020341| 0000000019821| 0000000000267| Sun Jan  9 17:36:21 2022
| 0000000019929| 0000000020518| 0000000000240| Sun Jan  9 17:36:21 2022
| 0000000020300| 0000000020543| 0000000000077| Sun Jan  9 17:36:21 2022
| 0000000020148| 0000000020367| 0000000000036| Sun Jan  9 17:36:20 2022
| 0000000019981| 0000000019844| 0000000000092| Sun Jan  9 17:36:21 2022
| 0000000019765| -000000000001| 0000000000021| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020572| 0000000019992| 0000000000326| Sun Jan  9 17:36:21 2022
| 0000000019880| 0000000019781| 0000000000430| Sun Jan  9 17:36:21 2022
| 0000000019876| 0000000020734| 0000000000178| Sun Jan  9 17:36:20 2022
| 0000000020573| 0000000020262| 0000000000270| Sun Jan  9 17:36:21 2022
| 0000000020401| 0000000020642| 0000000000139| Sun Jan  9 17:36:20 2022
| 0000000020302| 0000000020758| 0000000000333| Sun Jan  9 17:36:21 2022
| 0000000020259| 0000000020709| 0000000000270| Sun Jan  9 17:36:21 2022
| 0000000020462| 0000000019794| 0000000000368| Sun Jan  9 17:36:21 2022
| 0000000020064| 0000000020171| 0000000000149| Sun Jan  9 17:36:21 2022
| 0000000020777| -000000000001| 0000000000020| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020209| 0000000020492| 0000000000665| Sun Jan  9 17:36:20 2022
| 0000000019971| 0000000019955| 0000000000787| Sun Jan  9 17:36:21 2022
| 0000000019828| 0000000020763| 0000000000329| Sun Jan  9 17:36:20 2022
| 0000000020085| 0000000020501| 0000000000365| Sun Jan  9 17:36:21 2022
| 0000000020727| 0000000020279| 0000000000248| Sun Jan  9 17:36:21 2022
| 0000000020057| 0000000020565| 0000000000001| Sun Jan  9 17:36:21 2022
| 0000000020286| 0000000020708| 0000000000154| Sun Jan  9 17:36:21 2022
| 0000000019931| 0000000020041| 0000000000381| Sun Jan  9 17:36:21 2022
| 0000000020171| 0000000020578| 0000000000175| Sun Jan  9 17:36:21 2022
| 0000000019767| -000000000001| 0000000000027| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019841| 0000000020233| 0000000000356| Sun Jan  9 17:36:21 2022
| 0000000020636| 0000000020283| 0000000000010| Sun Jan  9 17:36:21 2022
| 0000000020333| 0000000020395| 0000000000265| Sun Jan  9 17:36:20 2022
| 0000000020764| 0000000020552| 0000000000149| Sun Jan  9 17:36:21 2022
| 0000000020319| 0000000020609| 0000000000021| Sun Jan  9 17:36:21 2022
| 0000000020521| 0000000020582| 0000000000217| Sun Jan  9 17:36:21 2022
| 0000000020712| 0000000019776| 0000000000142| Sun Jan  9 17:36:21 2022
| 0000000020626| 0000000020513| 0000000000037| Sun Jan  9 17:36:21 2022
| 0000000020042| 0000000020265| 0000000000085| Sun Jan  9 17:36:20 2022
| 0000000019769| -000000000001| 0000000000013| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020242| 0000000020531| 0000000000057| Sun Jan  9 17:36:21 2022
| 0000000020743| 0000000020579| 0000000000106| Sun Jan  9 17:36:21 2022
| 0000000020577| 0000000020734| 0000000000116| Sun Jan  9 17:36:21 2022
| 0000000020264| 0000000019959| 0000000000536| Sun Jan  9 17:36:21 2022
| 0000000020350| 0000000020285| 0000000000492| Sun Jan  9 17:36:20 2022
| 0000000019916| 0000000020037| 0000000000393| Sun Jan  9 17:36:21 2022
| 0000000020308| 0000000020679| 0000000000310| Sun Jan  9 17:36:21 2022
| 0000000020342| 0000000019986| 0000000000172| Sun Jan  9 17:36:21 2022
| 0000000020673| 0000000020561| 0000000000051| Sun Jan  9 17:36:20 2022
| 0000000019768| -000000000001| 0000000000020| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020525| 0000000020071| 0000000000132| Sun Jan  9 17:36:21 2022
| 0000000019951| 0000000020613| 0000000000203| Sun Jan  9 17:36:20 2022
| 0000000020261| 0000000020599| 0000000000113| Sun Jan  9 17:36:21 2022
| 0000000020168| 0000000019887| 0000000000432| Sun Jan  9 17:36:21 2022
| 0000000020263| 0000000019991| 0000000000197| Sun Jan  9 17:36:21 2022
| 0000000019774| 0000000020291| 0000000000012| Sun Jan  9 17:36:21 2022
| 0000000020126| 0000000020728| 0000000000048| Sun Jan  9 17:36:21 2022
| 0000000020469| 0000000020298| 0000000000572| Sun Jan  9 17:36:20 2022
| 0000000019839| 0000000019932| 0000000000015| Sun Jan  9 17:36:21 2022
| 0000000019772| -000000000001| 0000000000017| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020705| 0000000020104| 0000000000008| Sun Jan  9 17:36:21 2022
| 0000000019981| 0000000020486| 0000000000141| Sun Jan  9 17:36:21 2022
| 0000000020694| 0000000020092| 0000000000428| Sun Jan  9 17:36:21 2022
| 0000000020684| 0000000019815| 0000000000059| Sun Jan  9 17:36:21 2022
| 0000000020385| 0000000020660| 0000000000373| Sun Jan  9 17:36:21 2022
| 0000000020059| 0000000020516| 0000000000447| Sun Jan  9 17:36:21 2022
| 0000000020497| 0000000019788| 0000000000097| Sun Jan  9 17:36:20 2022
| 0000000020336| 0000000019917| 0000000000472| Sun Jan  9 17:36:20 2022
| 0000000020512| 0000000020433| 0000000000825| Sun Jan  9 17:36:21 2022
| 0000000019771| -000000000001| 0000000000027| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020192| 0000000020020| 0000000000538| Sun Jan  9 17:36:21 2022
| 0000000020104| 0000000019975| 0000000000094| Sun Jan  9 17:36:21 2022
| 0000000020586| 0000000020353| 0000000000008| Sun Jan  9 17:36:21 2022
| 0000000020334| 0000000020555| 0000000000108| Sun Jan  9 17:36:21 2022
| 0000000020267| 0000000020146| 0000000000084| Sun Jan  9 17:36:21 2022
| 0000000020626| 0000000020035| 0000000000025| Sun Jan  9 17:36:21 2022
| 0000000020337| 0000000019877| 0000000000193| Sun Jan  9 17:36:21 2022
| 0000000020139| 0000000019964| 0000000000356| Sun Jan  9 17:36:21 2022
| 0000000020639| 0000000020452| 0000000000116| Sun Jan  9 17:36:21 2022
| 0000000019767| -000000000001| 0000000000015| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019882| 0000000020606| 0000000000076| Sun Jan  9 17:36:21 2022
| 0000000020760| 0000000019980| 0000000000195| Sun Jan  9 17:36:21 2022
| 0000000020376| 0000000019814| 0000000000120| Sun Jan  9 17:36:21 2022
| 0000000020304| 0000000020299| 0000000000216| Sun Jan  9 17:36:21 2022
| 0000000019878| 0000000020767| 0000000000398| Sun Jan  9 17:36:21 2022
| 0000000020422| 0000000020450| 0000000000155| Sun Jan  9 17:36:21 2022
| 0000000020312| 0000000020461| 0000000000190| Sun Jan  9 17:36:21 2022
| 0000000019794| 0000000020665| 0000000000252| Sun Jan  9 17:36:21 2022
| 0000000020359| 0000000019952| 0000000000470| Sun Jan  9 17:36:21 2022
| 0000000019770| -000000000001| 0000000000017| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019886| 0000000019810| 0000000000085| Sun Jan  9 17:36:21 2022
| 0000000020206| 0000000020021| 0000000000426| Sun Jan  9 17:36:21 2022
| 0000000020462| 0000000020191| 0000000000354| Sun Jan  9 17:36:21 2022
| 0000000020536| 0000000020050| 0000000000083| Sun Jan  9 17:36:21 2022
| 0000000020073| 0000000020703| 0000000000269| Sun Jan  9 17:36:21 2022
| 0000000020689| 0000000020581| 0000000000433| Sun Jan  9 17:36:21 2022
| 0000000020711| 0000000020423| 0000000000155| Sun Jan  9 17:36:21 2022
| 0000000020211| 0000000020738| 0000000000360| Sun Jan  9 17:36:20 2022
| 0000000020285| 0000000019802| 0000000000033| Sun Jan  9 17:36:21 2022
| 0000000019769| -000000000001| 0000000000020| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019870| 0000000020142| 0000000000041| Sun Jan  9 17:36:21 2022
| 0000000019867| 0000000020055| 0000000000067| Sun Jan  9 17:36:21 2022
| 0000000020025| 0000000020214| 0000000000383| Sun Jan  9 17:36:21 2022
| 0000000019924| 0000000019782| 0000000000327| Sun Jan  9 17:36:21 2022
| 0000000020228| 0000000020339| 0000000000108| Sun Jan  9 17:36:21 2022
| 0000000020730| 0000000020247| 0000000000874| Sun Jan  9 17:36:20 2022
| 0000000020441| 0000000019950| 0000000000277| Sun Jan  9 17:36:21 2022
| 0000000020538| 0000000019831| 0000000000477| Sun Jan  9 17:36:21 2022
| 0000000020364| 0000000020503| 0000000000470| Sun Jan  9 17:36:21 2022
| 0000000020776| -000000000001| 0000000000027| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020344| 0000000020724| 0000000000066| Sun Jan  9 17:36:21 2022
| 0000000020223| 0000000020141| 0000000000032| Sun Jan  9 17:36:21 2022
| 0000000020558| 0000000020630| 0000000000575| Sun Jan  9 17:36:21 2022
| 0000000020309| 0000000020702| 0000000000075| Sun Jan  9 17:36:21 2022
| 0000000019940| 0000000020726| 0000000000085| Sun Jan  9 17:36:21 2022
| 0000000019887| 0000000020028| 0000000000109| Sun Jan  9 17:36:21 2022
| 0000000020772| 0000000019834| 0000000000048| Sun Jan  9 17:36:21 2022
| 0000000020193| 0000000019959| 0000000000398| Sun Jan  9 17:36:21 2022
| 0000000019927| 0000000019863| 0000000000763| Sun Jan  9 17:36:21 2022
| 0000000020773| -000000000001| 0000000000022| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020190| 0000000020757| 0000000000122| Sun Jan  9 17:36:21 2022
| 0000000020219| 0000000020064| 0000000000094| Sun Jan  9 17:36:21 2022
| 0000000019855| 0000000020083| 0000000000352| Sun Jan  9 17:36:21 2022
| 0000000020233| 0000000020426| 0000000000015| Sun Jan  9 17:36:21 2022
| 0000000019974| 0000000020349| 0000000000004| Sun Jan  9 17:36:21 2022
| 0000000020666| 0000000020698| 0000000000182| Sun Jan  9 17:36:21 2022
| 0000000019777| 0000000020302| 0000000000327| Sun Jan  9 17:36:21 2022
| 0000000020007| 0000000020453| 0000000000219| Sun Jan  9 17:36:21 2022
| 0000000020296| 0000000020675| 0000000000439| Sun Jan  9 17:36:20 2022
| 0000000019772| -000000000001| 0000000000017| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019906| 0000000020159| 0000000000007| Sun Jan  9 17:36:21 2022
| 0000000020602| 0000000020618| 0000000000156| Sun Jan  9 17:36:21 2022
| 0000000020038| 0000000019878| 0000000000091| Sun Jan  9 17:36:21 2022
| 0000000020329| 0000000020697| 0000000000221| Sun Jan  9 17:36:21 2022
| 0000000019791| 0000000020479| 0000000000454| Sun Jan  9 17:36:21 2022
| 0000000020242| 0000000020640| 0000000000295| Sun Jan  9 17:36:21 2022
| 0000000019844| 0000000020647| 0000000000362| Sun Jan  9 17:36:21 2022
| 0000000020269| 0000000020495| 0000000000258| Sun Jan  9 17:36:21 2022
| 0000000020637| 0000000019918| 0000000000233| Sun Jan  9 17:36:21 2022
| 0000000019771| -000000000001| 0000000000018| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019896| 0000000020753| 0000000000142| Sun Jan  9 17:36:21 2022
| 0000000020423| 0000000020042| 0000000000300| Sun Jan  9 17:36:21 2022
| 0000000020209| 0000000020444| 0000000000647| Sun Jan  9 17:36:21 2022
| 0000000020158| 0000000019954| 0000000000036| Sun Jan  9 17:36:21 2022
| 0000000020503| 0000000020730| 0000000000013| Sun Jan  9 17:36:21 2022
| 0000000020631| 0000000019839| 0000000000963| Sun Jan  9 17:36:21 2022
| 0000000020600| 0000000020421| 0000000000624| Sun Jan  9 17:36:21 2022
| 0000000019848| 0000000019891| 0000000000424| Sun Jan  9 17:36:21 2022
| 0000000020595| 0000000020650| 0000000000565| Sun Jan  9 17:36:21 2022
| 0000000019768| -000000000001| 0000000000036| Sun Jan  9 17:36:21 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000020154| 0000000020209| 0000000000344| Sun Jan  9 17:36:21 2022
| 0000000020253| 0000000019801| 0000000000172| Sun Jan  9 17:36:21 2022
| 0000000020726| 0000000020305| 0000000000156| Sun Jan  9 17:36:21 2022
| 0000000019968| 0000000019995| 0000000000221| Sun Jan  9 17:36:21 2022
| 0000000019853| 0000000019953| 0000000000332| Sun Jan  9 17:36:21 2022
