| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006883| 0000000006887| 0000000005843| Thu Jan  6 16:46:28 2022
| 0000000006887| 0000000006899| 0000000002220| Thu Jan  6 16:46:28 2022
| 0000000006882| 0000000006892| 0000000001352| Thu Jan  6 16:46:28 2022
| 0000000006897| 0000000006887| 0000000004875| Thu Jan  6 16:46:28 2022
| 0000000006883| 0000000006882| 0000000000694| Thu Jan  6 16:46:28 2022
| 0000000006886| 0000000006901| 0000000000558| Thu Jan  6 16:46:28 2022
| 0000000006874| -000000000001| 0000000000191| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006888| 0000000006897| 0000000001420| Thu Jan  6 16:46:27 2022
| 0000000006899| 0000000006893| 0000000002411| Thu Jan  6 16:46:27 2022
| 0000000006890| 0000000006889| 0000000000286| Thu Jan  6 16:46:27 2022
| 0000000006885| 0000000006892| 0000000000781| Thu Jan  6 16:46:27 2022
| 0000000006895| 0000000006894| 0000000002648| Thu Jan  6 16:46:27 2022
| 0000000006888| 0000000006885| 0000000006704| Thu Jan  6 16:46:28 2022
| 0000000006892| 0000000006889| 0000000000452| Thu Jan  6 16:46:28 2022
| 0000000006882| 0000000006893| 0000000000236| Thu Jan  6 16:46:28 2022
| 0000000006895| 0000000006886| 0000000000634| Thu Jan  6 16:46:28 2022
| 0000000006881| -000000000001| 0000000000152| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006901| 0000000006890| 0000000000549| Thu Jan  6 16:46:27 2022
| 0000000006895| 0000000006899| 0000000003192| Thu Jan  6 16:46:27 2022
| 0000000006890| 0000000006884| 0000000003007| Thu Jan  6 16:46:27 2022
| 0000000006884| 0000000006900| 0000000001847| Thu Jan  6 16:46:28 2022
| 0000000006892| 0000000006893| 0000000001107| Thu Jan  6 16:46:28 2022
| 0000000006892| 0000000006896| 0000000002438| Thu Jan  6 16:46:28 2022
| 0000000006895| 0000000006885| 0000000003077| Thu Jan  6 16:46:28 2022
| 0000000006890| 0000000006899| 0000000003244| Thu Jan  6 16:46:28 2022
| 0000000006893| 0000000006889| 0000000001214| Thu Jan  6 16:46:28 2022
| 0000000006878| -000000000001| 0000000000195| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006891| 0000000006893| 0000000000914| Thu Jan  6 16:46:27 2022
| 0000000006887| 0000000006894| 0000000000002| Thu Jan  6 16:46:27 2022
| 0000000006883| 0000000006891| 0000000002196| Thu Jan  6 16:46:27 2022
| 0000000006890| 0000000006901| 0000000003999| Thu Jan  6 16:46:27 2022
| 0000000006897| 0000000006888| 0000000001694| Thu Jan  6 16:46:28 2022
| 0000000006895| 0000000006890| 0000000001174| Thu Jan  6 16:46:28 2022
| 0000000006889| 0000000006890| 0000000000562| Thu Jan  6 16:46:28 2022
| 0000000006882| 0000000006900| 0000000000656| Thu Jan  6 16:46:28 2022
| 0000000006882| 0000000006892| 0000000002213| Thu Jan  6 16:46:28 2022
| 0000000006877| -000000000001| 0000000000133| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006884| 0000000006887| 0000000002552| Thu Jan  6 16:46:27 2022
| 0000000006889| 0000000006888| 0000000003895| Thu Jan  6 16:46:27 2022
| 0000000006901| 0000000006900| 0000000000390| Thu Jan  6 16:46:27 2022
| 0000000006883| 0000000006897| 0000000001225| Thu Jan  6 16:46:27 2022
| 0000000006895| 0000000006896| 0000000001348| Thu Jan  6 16:46:28 2022
| 0000000006894| 0000000006883| 0000000003927| Thu Jan  6 16:46:28 2022
| 0000000006894| 0000000006896| 0000000000601| Thu Jan  6 16:46:28 2022
| 0000000006894| 0000000006889| 0000000000103| Thu Jan  6 16:46:28 2022
| 0000000006886| 0000000006883| 0000000006798| Thu Jan  6 16:46:28 2022
| 0000000006879| -000000000001| 0000000000206| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006882| 0000000006888| 0000000004752| Thu Jan  6 16:46:27 2022
| 0000000006899| 0000000006890| 0000000001038| Thu Jan  6 16:46:27 2022
| 0000000006901| 0000000006882| 0000000002340| Thu Jan  6 16:46:27 2022
| 0000000006889| 0000000006887| 0000000000379| Thu Jan  6 16:46:27 2022
| 0000000006886| 0000000006895| 0000000001521| Thu Jan  6 16:46:27 2022
| 0000000006883| 0000000006887| 0000000004491| Thu Jan  6 16:46:28 2022
| 0000000006883| 0000000006893| 0000000002115| Thu Jan  6 16:46:28 2022
| 0000000006900| 0000000006890| 0000000004953| Thu Jan  6 16:46:28 2022
| 0000000006884| 0000000006898| 0000000000222| Thu Jan  6 16:46:28 2022
| 0000000006873| -000000000001| 0000000000216| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006895| 0000000006897| 0000000001942| Thu Jan  6 16:46:27 2022
| 0000000006892| 0000000006898| 0000000003261| Thu Jan  6 16:46:27 2022
| 0000000006894| 0000000006886| 0000000002768| Thu Jan  6 16:46:28 2022
| 0000000006901| 0000000006895| 0000000002199| Thu Jan  6 16:46:28 2022
| 0000000006885| 0000000006894| 0000000002547| Thu Jan  6 16:46:28 2022
| 0000000006883| 0000000006897| 0000000001913| Thu Jan  6 16:46:28 2022
| 0000000006900| 0000000006895| 0000000006757| Thu Jan  6 16:46:28 2022
| 0000000006888| 0000000006901| 0000000001171| Thu Jan  6 16:46:28 2022
| 0000000006884| 0000000006895| 0000000004790| Thu Jan  6 16:46:28 2022
| 0000000006875| -000000000001| 0000000000271| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006898| 0000000006896| 0000000000366| Thu Jan  6 16:46:27 2022
| 0000000006901| 0000000006883| 0000000003530| Thu Jan  6 16:46:28 2022
| 0000000006894| 0000000006900| 0000000000840| Thu Jan  6 16:46:28 2022
| 0000000006901| 0000000006891| 0000000001221| Thu Jan  6 16:46:28 2022
| 0000000006892| 0000000006898| 0000000002021| Thu Jan  6 16:46:28 2022
| 0000000006883| 0000000006888| 0000000000220| Thu Jan  6 16:46:28 2022
| 0000000006883| 0000000006891| 0000000002229| Thu Jan  6 16:46:28 2022
| 0000000006900| 0000000006882| 0000000002443| Thu Jan  6 16:46:28 2022
| 0000000006896| 0000000006887| 0000000000819| Thu Jan  6 16:46:28 2022
| 0000000006880| -000000000001| 0000000000134| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006886| 0000000006882| 0000000003175| Thu Jan  6 16:46:28 2022
| 0000000006891| 0000000006894| 0000000001949| Thu Jan  6 16:46:28 2022
| 0000000006891| 0000000006897| 0000000000877| Thu Jan  6 16:46:28 2022
| 0000000006893| 0000000006884| 0000000003437| Thu Jan  6 16:46:28 2022
| 0000000006900| 0000000006897| 0000000001517| Thu Jan  6 16:46:28 2022
| 0000000006888| 0000000006892| 0000000002408| Thu Jan  6 16:46:28 2022
| 0000000006895| 0000000006899| 0000000002781| Thu Jan  6 16:46:28 2022
| 0000000006894| 0000000006895| 0000000002606| Thu Jan  6 16:46:28 2022
| 0000000006890| 0000000006893| 0000000000216| Thu Jan  6 16:46:28 2022
| 0000000006876| -000000000001| 0000000000188| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006901| 0000000006891| 0000000002476| Thu Jan  6 16:46:28 2022
| 0000000006884| 0000000006886| 0000000000795| Thu Jan  6 16:46:28 2022
| 0000000006889| 0000000006896| 0000000000499| Thu Jan  6 16:46:28 2022
| 0000000006895| 0000000006888| 0000000001702| Thu Jan  6 16:46:28 2022
| 0000000006886| 0000000006890| 0000000002006| Thu Jan  6 16:46:28 2022
| 0000000006891| 0000000006883| 0000000004719| Thu Jan  6 16:46:28 2022
| 0000000006898| 0000000006894| 0000000002333| Thu Jan  6 16:46:28 2022
| 0000000006901| 0000000006886| 0000000001949| Thu Jan  6 16:46:28 2022
| 0000000006894| 0000000006882| 0000000002604| Thu Jan  6 16:46:28 2022
| 0000000006881| -000000000001| 0000000000190| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006901| 0000000006882| 0000000000779| Thu Jan  6 16:46:28 2022
| 0000000006884| 0000000006897| 0000000002059| Thu Jan  6 16:46:28 2022
| 0000000006884| 0000000006901| 0000000001308| Thu Jan  6 16:46:28 2022
| 0000000006893| 0000000006896| 0000000000821| Thu Jan  6 16:46:28 2022
| 0000000006900| 0000000006901| 0000000003559| Thu Jan  6 16:46:28 2022
| 0000000006885| 0000000006897| 0000000001440| Thu Jan  6 16:46:28 2022
| 0000000006892| 0000000006890| 0000000000926| Thu Jan  6 16:46:28 2022
| 0000000006898| 0000000006890| 0000000000478| Thu Jan  6 16:46:28 2022
| 0000000006895| 0000000006887| 0000000000464| Thu Jan  6 16:46:28 2022
| 0000000006877| -000000000001| 0000000000114| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006884| 0000000006885| 0000000001656| Thu Jan  6 16:46:28 2022
| 0000000006892| 0000000006893| 0000000000616| Thu Jan  6 16:46:28 2022
| 0000000006886| 0000000006894| 0000000003716| Thu Jan  6 16:46:28 2022
| 0000000006891| 0000000006885| 0000000002066| Thu Jan  6 16:46:28 2022
| 0000000006892| 0000000006898| 0000000000097| Thu Jan  6 16:46:28 2022
| 0000000006896| 0000000006900| 0000000000204| Thu Jan  6 16:46:28 2022
| 0000000006890| 0000000006901| 0000000002966| Thu Jan  6 16:46:28 2022
| 0000000006892| 0000000006888| 0000000000814| Thu Jan  6 16:46:28 2022
| 0000000006898| 0000000006899| 0000000000453| Thu Jan  6 16:46:28 2022
| 0000000006878| -000000000001| 0000000000123| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006887| 0000000006894| 0000000000176| Thu Jan  6 16:46:28 2022
| 0000000006883| 0000000006899| 0000000002489| Thu Jan  6 16:46:28 2022
| 0000000006887| 0000000006900| 0000000001571| Thu Jan  6 16:46:28 2022
| 0000000006892| 0000000006889| 0000000001904| Thu Jan  6 16:46:28 2022
| 0000000006884| 0000000006886| 0000000003338| Thu Jan  6 16:46:28 2022
| 0000000006887| 0000000006892| 0000000001330| Thu Jan  6 16:46:28 2022
| 0000000006892| 0000000006887| 0000000000693| Thu Jan  6 16:46:28 2022
| 0000000006890| 0000000006889| 0000000000323| Thu Jan  6 16:46:28 2022
| 0000000006898| 0000000006891| 0000000002818| Thu Jan  6 16:46:28 2022
| 0000000006874| -000000000001| 0000000000144| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006890| 0000000006884| 0000000003101| Thu Jan  6 16:46:28 2022
| 0000000006900| 0000000006890| 0000000002609| Thu Jan  6 16:46:28 2022
| 0000000006898| 0000000006894| 0000000000051| Thu Jan  6 16:46:28 2022
| 0000000006896| 0000000006885| 0000000001903| Thu Jan  6 16:46:28 2022
| 0000000006899| 0000000006884| 0000000003695| Thu Jan  6 16:46:28 2022
| 0000000006883| 0000000006893| 0000000001578| Thu Jan  6 16:46:28 2022
| 0000000006885| 0000000006895| 0000000005152| Thu Jan  6 16:46:28 2022
| 0000000006887| 0000000006882| 0000000002377| Thu Jan  6 16:46:28 2022
| 0000000006898| 0000000006883| 0000000003195| Thu Jan  6 16:46:28 2022
| 0000000006875| -000000000001| 0000000000237| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006886| 0000000006889| 0000000001520| Thu Jan  6 16:46:28 2022
| 0000000006891| 0000000006889| 0000000001464| Thu Jan  6 16:46:28 2022
| 0000000006898| 0000000006896| 0000000000440| Thu Jan  6 16:46:28 2022
| 0000000006885| 0000000006891| 0000000002018| Thu Jan  6 16:46:28 2022
| 0000000006889| 0000000006886| 0000000000147| Thu Jan  6 16:46:28 2022
