| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000013422| 0000000013338| 0000000000494| Wed Jan  5 15:57:28 2022
| 0000000013554| 0000000013381| 0000000000055| Wed Jan  5 15:57:28 2022
| 0000000013075| 0000000013352| 0000000000364| Wed Jan  5 15:57:28 2022
| 0000000013435| 0000000013353| 0000000000274| Wed Jan  5 15:57:28 2022
| 0000000013097| 0000000013355| 0000000000128| Wed Jan  5 15:57:28 2022
| 0000000013146| 0000000013412| 0000000000172| Wed Jan  5 15:57:28 2022
| 0000000013212| 0000000013364| 0000000000008| Wed Jan  5 15:57:28 2022
| 0000000013286| 0000000013418| 0000000000047| Wed Jan  5 15:57:28 2022
| 0000000013462| 0000000013421| 0000000000444| Wed Jan  5 15:57:28 2022
| 0000000013088| 0000000013371| 0000000000287| Wed Jan  5 15:57:28 2022
| 0000000013549| 0000000013393| 0000000000020| Wed Jan  5 15:57:28 2022
| 0000000013273| 0000000013464| 0000000000069| Wed Jan  5 15:57:28 2022
| 0000000013188| 0000000013552| 0000000000153| Wed Jan  5 15:57:28 2022
| 0000000013486| 0000000013507| 0000000000012| Wed Jan  5 15:57:28 2022
| 0000000013356| 0000000013085| 0000000000046| Wed Jan  5 15:57:28 2022
| 0000000013161| 0000000013105| 0000000000359| Wed Jan  5 15:57:28 2022
| 0000000013520| 0000000013252| 0000000000107| Wed Jan  5 15:57:28 2022
| 0000000013534| 0000000013469| 0000000000090| Wed Jan  5 15:57:28 2022
| 0000000013483| 0000000013119| 0000000000011| Wed Jan  5 15:57:28 2022
| 0000000013450| 0000000013556| 0000000000238| Wed Jan  5 15:57:28 2022
| 0000000013047| -000000000001| 0000000000364| Wed Jan  5 15:57:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000013429| 0000000013058| 0000000000646| Wed Jan  5 15:57:28 2022
| 0000000013368| 0000000013244| 0000000000366| Wed Jan  5 15:57:28 2022
| 0000000013180| 0000000013248| 0000000000558| Wed Jan  5 15:57:28 2022
| 0000000013169| 0000000013215| 0000000000138| Wed Jan  5 15:57:28 2022
| 0000000013483| 0000000013169| 0000000000119| Wed Jan  5 15:57:28 2022
| 0000000013264| 0000000013170| 0000000000308| Wed Jan  5 15:57:28 2022
| 0000000013172| 0000000013176| 0000000000659| Wed Jan  5 15:57:28 2022
| 0000000013447| 0000000013267| 0000000000744| Wed Jan  5 15:57:28 2022
| 0000000013386| 0000000013272| 0000000000282| Wed Jan  5 15:57:28 2022
| 0000000013475| 0000000013120| 0000000000237| Wed Jan  5 15:57:28 2022
| 0000000013332| 0000000013194| 0000000000067| Wed Jan  5 15:57:28 2022
| 0000000013080| 0000000013245| 0000000000014| Wed Jan  5 15:57:28 2022
| 0000000013144| 0000000013283| 0000000000636| Wed Jan  5 15:57:28 2022
| 0000000013428| 0000000013285| 0000000000417| Wed Jan  5 15:57:28 2022
| 0000000013441| 0000000013290| 0000000000671| Wed Jan  5 15:57:28 2022
| 0000000013229| 0000000013372| 0000000000696| Wed Jan  5 15:57:28 2022
| 0000000013263| 0000000013377| 0000000000022| Wed Jan  5 15:57:28 2022
| 0000000013344| 0000000013296| 0000000000045| Wed Jan  5 15:57:28 2022
| 0000000013436| 0000000013303| 0000000000564| Wed Jan  5 15:57:28 2022
| 0000000013328| 0000000013417| 0000000000798| Wed Jan  5 15:57:28 2022
| 0000000013462| 0000000013310| 0000000000543| Wed Jan  5 15:57:28 2022
| 0000000013477| 0000000013423| 0000000000543| Wed Jan  5 15:57:28 2022
| 0000000013509| 0000000013331| 0000000000079| Wed Jan  5 15:57:28 2022
| 0000000013166| 0000000013337| 0000000000405| Wed Jan  5 15:57:28 2022
| 0000000013252| 0000000013323| 0000000000511| Wed Jan  5 15:57:28 2022
| 0000000013135| 0000000013324| 0000000000290| Wed Jan  5 15:57:28 2022
| 0000000013141| 0000000013435| 0000000000147| Wed Jan  5 15:57:28 2022
| 0000000013300| 0000000013354| 0000000000247| Wed Jan  5 15:57:28 2022
